Primary Item Number,Related Item Number
10050648,20037330
10050648,20062456
10050648,20077538
10050648,10395151
10050648,10093052
10050677,10050919
10050677,10340629
10050677,10574148
10050677,10049812
10050677,10366590
10050907,20078837
10050907,20080888
10050907,10219365
10050907,10574148
10050907,11010266
10050908,10530285
10050908,10396076
10050908,10546160
10050908,10030346
10050908,10340629
10050912,10082155
10050912,10082154
10050912,10082156
10050912,10366590
10050912,10423749
10050919,10546164
10050919,10283287
10050919,10546160
10050919,10042222
10050919,10396065
10051215,10396065
10051215,10050919
10051215,10050677
10051215,10754665
10051215,10741667
10051889,20037330
10051889,10741559
10051889,10049556
10051889,10760067
10051889,11157483
10057884,10741667
10057884,10559967
10057884,10049675
10057884,10546160
10057884,10534400
10058085,20037330
10058085,20062456
10058085,20077538
10058085,10395151
10058085,20037334
10058605,10049547
10058605,11052568
10058605,10474720
10058605,10815546
10058605,10574148
10059411,20068679
10059411,20068722
10059411,20037330
10059411,10267502
10059411,10043111
10059455,10049812
10059455,10098323
10059455,10063276
10059455,10049556
10059455,10152191
10059494,20037330
10059494,10267502
10059494,10043111
10059494,20062456
10059494,10741667
10059527,10734843
10059527,10049675
10059527,10542533
10059527,10731351
10059527,10477982
10059531,10477982
10059531,10059527
10059531,10049812
10059531,10098323
10059531,10546160
10062528,10530285
10062528,10546160
10062528,10396076
10062528,10030346
10062528,10340629
10062551,10219365
10062551,11143801
10062551,10942965
10062551,10946976
10062551,10366590
10063090,10396065
10063090,10805844
10063090,10297281
10063090,20037325
10063090,10805262
10063260,10474720
10063260,10049547
10063260,10049674
10063260,11155231
10063260,10227691
10063274,20037330
10063274,20077538
10063274,10741667
10063274,10741559
10063274,10098323
10063275,10598675
10063275,10366590
10063275,10677357
10063275,10815546
10063275,10574148
10063276,10049812
10063276,10098323
10063276,10049556
10063276,10152191
10063276,10340629
10063993,10093052
10063993,10227691
10063993,11083647
10063993,10781409
10063993,11010275
10064054,10093052
10064054,10227691
10064054,11083647
10064054,20068728
10064054,20068718
10064055,20068728
10064055,10093052
10064055,20031708
10064055,10474720
10064055,20068719
10064120,20068728
10064120,10474720
10064120,10093052
10064120,10082155
10064120,20068718
10064133,10049674
10064133,10413694
10064133,10312246
10064133,10093052
10064133,10530193
10064361,10049675
10064361,10504047
10064361,10474720
10064361,11155231
10064361,10093052
10067977,10277232
10067977,10961182
10067977,10383421
10067977,11052542
10067977,20068718
10069421,10340629
10069421,10093052
10069421,10366590
10069421,10560098
10069421,20037330
10069614,10528401
10069614,10082154
10069614,10042223
10069614,11052530
10069614,10050919
10076998,10169745
10076998,10421097
10076998,10572500
10076998,10420857
10076998,10267502
10077096,10741665.0
10077096,11010266.0
10077096,20062456.0
10077927,20037334
10077927,10805836
10077927,10959461
10077927,10805846
10077927,10238040
10078573,10741667
10078573,10049674
10078573,10474720
10078573,11155222
10078573,10169745
10080880,10277232
10080880,10961191
10080880,10961182
10080880,10815546
10080880,10383421
10082154,10050919
10082154,10546160
10082154,10042795
10082154,10082155
10082154,10042792
10082155,10546160
10082155,10546164
10082155,10298224
10082155,10050919
10082155,10042222
10082156,10082154
10082156,20037330
10082156,10031381
10082156,10267502
10082156,10760067
10082270,11052559
10082270,20037330
10082270,10445161
10082270,10540759
10082270,10815546
10084953,20037330
10084953,20062456
10084953,20077538
10084953,10395151
10084953,20037334
10087263,10093052.0
10087263,10312246.0
10088671,11152963
10088671,10538031
10088671,10043046
10088671,11083647
10088671,10815546
10089753,10058605.0
10089753,11052559.0
10089883,11052568
10089883,10058605
10089883,10049547
10089883,10445161
10089883,20037330
10090594,10815546
10090594,10098323
10090594,10574148
10090594,10805844
10090594,10805846
10091740,20037330
10091740,10267502
10091740,10082156
10091740,10098323
10091740,10043111
10093052,10049675
10093052,10474720
10093052,10504047
10093052,10049674
10093052,11155231
10094247,20068722
10094247,11083647
10094247,11052530
10094247,20068679
10094247,10059527
10097011,10530285
10097011,10396076
10097011,10546160
10097011,20037330
10097011,11052576
10097190,10942870
10097190,10943252
10097190,10561422
10097190,10098323
10097190,10546160
10097926,10049675
10097926,10093052
10097926,20037330
10097926,10297281
10097926,10395151
10098323,10574148
10098323,10049812
10098323,10815546
10098323,10546160
10098323,10082155
10098810,10568358
10098810,10748903
10098810,11052536
10098810,10805262
10098810,11108998
10099462,10050919
10099462,10042792
10099462,10546160
10099462,10298224
10099462,10396065
10099473,10032876
10099473,10631239
10099473,10277232
10099473,10093052
10099473,10098323
10099480,10049675
10099480,10474720
10099480,11155231
10099480,10504047
10099480,10631239
10099482,10049675
10099482,10474720
10099482,10504047
10099482,11155231
10099482,10093052
10099497,10049675
10099497,10474720
10099497,10504047
10099497,10093052
10099497,11155231
10099499,10093052
10099499,10049674
10099499,10416426
10099499,10355644
10099499,10396065
10099522,10049675
10099522,10474720
10099522,11155231
10099522,10504047
10099522,10032876
10099538,10049675
10099538,10504047
10099538,10093052
10099538,10474720
10099538,11155231
10099540,10277232
10099540,10631239
10099540,10093052
10099540,20037330
10099540,11143801
10099547,10032876
10099547,10389531
10099547,10277232
10099547,20023040
10099547,10383421
10099567,10049675
10099567,10474720
10099567,10504047
10099567,11155231
10099567,10093052
10099575,10631239
10099575,10474720
10099575,10093052
10099575,10504047
10099575,11143801
10099824,20074123
10099824,10042826
10099824,20037330
10099824,10396076
10099824,10546160
10100309,10574148
10100309,20002264
10100309,10942645
10100309,10042792
10100309,10050919
10100437,10093052
10100437,10049675
10100437,10474720
10100437,10504047
10100437,11155231
10100461,10474720
10100461,10049675
10100461,11155231
10100461,10504047
10100461,10093052
10100476,10504047
10100476,10049675
10100476,10474720
10100476,10093052
10100476,10358724
10100571,10050919
10100571,20002264
10100571,10942645
10100571,10538031
10100571,10396076
10100657,20068722
10100657,10504047
10100657,11048293
10100657,10741667
10100657,11010275
10102473,10049812
10102473,10474720
10102473,10093052
10102473,20037330
10102473,11157483
10103477,10093052
10103477,10049674
10103477,10416426
10103477,10355644
10103477,10169745
10105196,10396065
10105196,10574148
10105196,10431273
10105196,10049812
10105196,10601570
10106931,10050919
10106931,10474720
10106931,10574145
10106931,10677357
10106931,10741667
10107339,11052568
10107339,10058605
10107339,10049547
10107339,10445161
10107339,10741667
10112299,20037330
10112299,10574148
10112299,10297281
10112299,10538031
10112299,10049675
10113721,20037330
10113721,10741667
10113721,10574148
10113721,10098323
10113721,10297281
10114969,10049674
10114969,10474720
10114969,10677357
10114969,10325348
10114969,10943189
10118393,10030346
10118393,20037330
10118393,10910970
10118393,10815546
10118393,10959461
10135545,10098323
10135545,10815546
10135545,11157483
10135545,10032876
10135545,10093052
10136675,10677357
10136675,20031708
10136675,10574148
10136675,10093052
10136675,10049675
10136793,10098323
10136793,10815546
10136793,10049812
10136793,10366590
10136793,10574148
10151460,10910970
10151460,10946976
10151460,20037330
10151460,10741559
10151460,11052559
10152191,10049812
10152191,10098323
10152191,10063276
10152191,10049556
10152191,10340629
10153613,10093052
10153613,11010275
10153613,10049675
10153613,10227691
10153613,11108424
10155271,10050907
10155271,20078837
10155271,20080888
10155271,10219365
10155271,10957210
10161608,10474720
10161608,10340629
10161608,20037330
10161608,10815546
10161608,10731351
10169294,10710453
10169294,10396065
10169294,10049812
10169294,10504047
10169294,10398116
10169745,10421097
10169745,10572500
10169745,10420857
10169745,10267502
10169745,11133627
10170853,10546160
10170853,10098323
10170853,10546164
10170853,10574148
10170853,10012628
10172480,20037330
10172480,10855767
10172480,10943189
10172480,10238040
10172480,10366590
10173573,10077927
10173573,10219365
10173573,10050907
10173573,20080888
10173573,20078837
10176974,10093052
10176974,10049675
10176974,10631239
10176974,10572500
10176974,10297281
10184068,10059527.0
10184068,20068719.0
10187330,20037330
10187330,20062456
10187330,10395151
10187330,20077538
10187330,20037334
10187543,10082154
10187543,10030346
10187543,10042222
10187543,10598675
10187543,10598703
10199006,11052578
10199006,10959477
10199006,10340629
10199006,10043111
10199006,10805846
10211864,10059527
10211864,20068719
10211864,10731351
10211864,10805307
10211864,10959480
10215105,10032876
10215105,10631239
10215105,10344833
10215105,10760067
10215105,10280339
10219365,11143801
10219365,10942965
10219365,10946976
10219365,10062551
10219365,10050907
10224128,10049681
10224128,10943261
10224128,10049674
10224128,10943252
10224128,10477565
10224134,10741559
10224134,10741665
10224134,10049556
10224134,11157483
10224134,10805851
10227691,10474720
10227691,10312246
10227691,10063260
10227691,10049547
10227691,10093052
10231078,10098323
10231078,10574148
10231078,10741559
10231078,10431273
10231078,20037330
10238040,10574148
10238040,10942645
10238040,20002264
10238040,10396076
10238040,10050919
10242943,10049694
10242943,10546160
10242943,10546164
10242943,10298224
10242943,10050919
10247011,10568358
10247011,10748903
10247011,11052536
10247011,10805262
10247011,11108998
10247743,10805336.0
10248396,20037330
10248396,10741667
10248396,20062456
10248396,10063275
10248396,10445161
10249506,10859378.0
10249506,10360972.0
10249506,11087396.0
10256197,10741667
10256197,10082156
10256197,10082154
10256197,10423749
10256197,10031381
10261989,11083647
10261989,10355644
10261989,10957196
10261989,11100944
10261989,20068722
10262110,20068722
10262110,20068679
10262110,10474720
10262110,10817998
10262110,10754647
10263522,10098323
10263522,10741665
10263522,10574148
10263522,10049812
10263522,10546160
10265242,10781409
10265242,20037330
10265242,10572503
10265242,20037327
10265242,10499244
10267502,10421097
10267502,10169745
10267502,10093052
10267502,10631239
10267502,10572500
10269089,10518165
10269089,10677358
10269089,10031380
10269089,10574148
10269089,10546160
10274911,10049675
10274911,10805836
10274911,20077538
10274911,10538031
10274911,10063260
10274920,10093052
10274920,10049675
10274920,10631239
10274920,10267502
10274920,11136701
10277232,10383421
10277232,10421097
10277232,10631239
10277232,10445161
10277232,10032974
10280339,10032876
10280339,10631239
10280339,10344833
10280339,10277232
10280339,11152963
10282034,20037330
10282034,20062456
10282034,20077538
10282034,10395151
10282034,10049675
10283171,10546164.0
10283171,10805489.0
10283171,10298224.0
10283171,11052562.0
10283287,10050919
10283287,10546164
10283287,10042222
10283287,10298224
10283287,10396065
10287778,10049675
10287778,10474720
10287778,10504047
10287778,10093052
10287778,11155231
10287857,10050919
10287857,10298224
10287857,10546160
10287857,10042792
10287857,10042222
10287865,10340629
10287865,10098323
10287865,10805340
10287865,10358724
10287865,10504047
10287913,10082155
10287913,20037327
10287913,10093052
10287913,20077538
10287913,10042223
10287922,10050919
10287922,10546164
10287922,10283287
10287922,10042222
10287922,10298224
10290507,20074123
10290507,10546160
10290507,10396076
10290507,10099824
10290507,10815546
10297281,10049675
10297281,10093052
10297281,10049674
10297281,10760067
10297281,10395151
10298224,10050919
10298224,10546164
10298224,10283287
10298224,10042222
10298224,10546160
10304216,10050919
10304216,20002264
10304216,10942645
10304216,10538031
10304216,10396076
10306067,10049812
10306067,10366590
10306067,11052562
10306067,10093052
10306067,10631239
10307100,20037330
10307100,11052559
10307100,10741667
10307100,10445161
10307100,10098323
10307624,10098323
10307624,10049812
10307624,10546160
10307624,10093052
10307624,10574148
10307810,10805262
10307810,10568358
10307810,10748903
10307810,11052536
10307810,11108998
10309053,10169745
10309053,10421097
10309053,10267502
10309053,10572500
10309053,10420857
10309436,10677357
10309436,20031708
10309436,10049681
10309436,10477991
10309436,10049675
10310636,10396065
10310636,10546164
10310636,10298224
10310636,10546160
10310636,10050919
10311424,10358724
10311424,10445161
10311424,10267502
10311424,10042795
10311424,10631239
10312241,10805262
10312241,10481060
10312241,10297281
10312241,10961242
10312241,10961209
10312246,10474720
10312246,10093052
10312246,10395151
10312246,10227691
10312246,10049675
10313341,10631239
10313341,10540759
10313341,11052559
10313341,20074129
10313341,10043046
10318202,11052543
10318202,10360972
10318202,10817961
10318202,10815546
10318202,20062456
10323010,10082154
10323010,10049653
10323010,10049674
10323010,20037330
10323010,10093052
10323092,10805428
10323092,10031381
10323092,10312246
10323092,10043208
10323092,10050907
10325348,10366590
10325348,10943252
10325348,10396065
10325348,10943261
10325348,10098323
10326941,10396065
10326941,10042792
10326941,10098323
10326941,10050919
10326941,10283287
10327114,10474720
10327114,10049675
10327114,10504047
10327114,11155231
10327114,10093052
10329848,11153989
10329848,20039761
10329848,10477987
10329848,10959626
10329848,10477982
10337452,10631239
10337452,10093052
10337452,11136701
10337452,11143801
10337452,11152963
10340629,10098323
10340629,10396076
10340629,10396065
10340629,10366590
10340629,10049812
10343507,10050919
10343507,10546164
10343507,10283287
10343507,10042222
10343507,10298224
10344833,10032876
10344833,10631239
10344833,10280339
10344833,10267502
10344833,10445161
10346499,10093052
10346499,10546160
10346499,10815546
10346499,20037330
10346499,10098323
10353332,10050907
10353332,20080888
10353332,20078837
10353332,10219365
10353332,10957210
10355009,10358724
10355009,10445161
10355009,10996009
10355009,10911302
10355009,10277232
10355644,10093052
10355644,10049674
10355644,10416426
10355644,20037330
10355644,10049675
10357365,20037330
10357365,20062456
10357365,20077538
10357365,10395151
10357365,10098323
10358724,10445161
10358724,10504047
10358724,10049675
10358724,10093052
10358724,11143801
10360972,10477982
10360972,10574148
10360972,10477987
10360972,10050919
10360972,11087376
10365174,10631239
10365174,10093052
10365174,10546160
10365174,10049812
10365174,10677357
10366590,10049812
10366590,10598675
10366590,10063275
10366590,10815546
10366590,10574148
10383421,10277232
10383421,10169745
10383421,10631239
10383421,10942870
10383421,10267502
10389081,10169745
10389081,10421097
10389081,10032876
10389081,10267502
10389081,10420857
10389531,10032876
10389531,20068682
10389531,10805466
10389531,20030097
10389531,10667701
10390163,20037330
10390163,20062456
10390163,10395151
10390163,10312246
10390163,20077538
10391637,10943261
10391637,20023040
10391637,11143801
10391637,10942870
10391637,10219365
10392154,20074129
10392154,10733559
10392154,10082155
10392154,10546160
10392154,10031380
10395151,20037330
10395151,20062456
10395151,20077538
10395151,10297281
10395151,10312246
10396065,10710453
10396065,10049812
10396065,10050919
10396065,10546164
10396065,10283287
10396076,10050919
10396076,20002264
10396076,10042792
10396076,10942645
10396076,10546164
10398116,10710453
10398116,10396065
10398116,10049812
10398116,10504047
10398116,10943189
10406140,10098323
10406140,10815546
10406140,10574148
10406140,20037330
10406140,10049812
10413694,10049674
10413694,10093052
10413694,10943261
10413694,10049681
10413694,10049675
10413906,11153989
10413906,10477987
10413906,11119005
10413906,11119011
10413906,11087376
10416426,10093052
10416426,10049674
10416426,10355644
10416426,20068722
10416426,10423749
10417565,11052559
10417565,20037330
10417565,10445161
10417565,10248396
10417565,10043046
10420423,10805428
10420423,10098323
10420423,10396065
10420423,10530193
10420423,11010266
10420857,10169745
10420857,10421097
10420857,10572500
10420857,10267502
10420857,11143801
10421097,10169745
10421097,10572500
10421097,10420857
10421097,10267502
10421097,10277232
10423749,10042792
10423749,10050919
10423749,10546160
10423749,10082155
10423749,10396065
10425551,10049674
10425551,10098323
10425551,10396065
10425551,10805851
10425551,10504047
10431273,10105196
10431273,10574148
10431273,10396065
10431273,10396076
10431273,11157487
10433148,11052578
10433148,10499244
10433148,10059527
10433148,10542533
10433148,10059531
10433973,10957191
10433973,10748805
10433973,20037330
10433973,10741667
10433973,10098323
10438217,10741667
10438217,10366590
10438217,10049812
10438217,20077538
10438217,10760067
10438753,10650665
10438753,10805851
10438753,10574148
10438753,10454701
10438753,11108424
10443789,10574148
10443789,10396065
10443789,10105196
10443789,10431273
10443789,10815546
10445161,10358724
10445161,10267502
10445161,20037330
10445161,10093052
10445161,10277232
10445233,10049812
10445233,10366590
10445233,10805481
10445233,10959480
10445233,10396076
10447705,10598675
10447705,10366590
10447705,10063275
10447705,10815546
10447705,10677357
10451591,20037330
10451591,10267502
10451591,10043111
10451591,10059494
10451591,10445161
10454701,10098323
10454701,10396065
10454701,10082155
10454701,10574148
10454701,10546164
10459246,10805336
10459246,10805431
10459246,10042733
10459246,10049674
10459246,10093052
10459430,10815546
10459430,10169745
10459430,10530285
10459430,10098323
10459430,10574148
10461560,10546164
10461560,10396076
10461560,10093052
10461560,10677357
10461560,10098323
10466265,10568358
10466265,10748903
10466265,11052536
10466265,10805262
10466265,11108998
10466973,10474720
10466973,10504047
10466973,10093052
10466973,10049675
10466973,11155231
10468255,10805846
10468255,11052577
10468255,11052562
10468255,20077538
10468255,10492475
10473204,10751811
10473204,10366590
10473204,10049812
10473204,10098323
10473204,10030346
10474067,10098323
10474067,10049812
10474067,10546160
10474067,10395151
10474067,20062456
10474068,10546160
10474068,10943261
10474068,10049812
10474068,10943252
10474068,10098323
10474720,10049675
10474720,11155231
10474720,10504047
10474720,10093052
10474720,10049674
10474722,10049674
10474722,10093052
10474722,10049675
10474722,10082155
10474722,10474720
10477360,10049675
10477360,10093052
10477360,10574148
10477360,10049674
10477360,10677357
10477565,10049681
10477565,10943261
10477565,10049674
10477565,10943252
10477565,10093052
10477982,10360972
10477982,10477987
10477982,11153989
10477982,10477991
10477982,10059527
10477987,11153989
10477987,11119005
10477987,11119011
10477987,11087376
10477987,11108343
10477991,10677357
10477991,20031708
10477991,10049681
10477991,10477982
10477991,10049675
10477994,10754648
10477994,10049674
10477994,10098323
10477994,10961254
10477994,10943261
10479672,10395151
10479672,20037330
10479672,10227691
10479672,10474720
10479672,20062456
10480459,20068722
10480459,10504047
10480459,10741667
10480459,11048293
10480459,11010315
10481060,10312241
10481060,10530285
10481060,10396076
10481060,10030346
10481060,10413694
10481301,10815546
10481301,10396065
10481301,10574148
10481301,10817961
10481301,10340629
10488990,10082156
10488990,10031381
10488990,10082154
10488990,10082155
10488990,10049653
10491203,11052545
10491203,10741559
10491203,10077927
10491203,20037330
10491203,10805836
10491927,10098323
10491927,10574148
10491927,10815546
10491927,20037330
10491927,10677357
10492146,20037764
10492146,20068722
10492146,10277232
10492146,10383421
10492146,20037330
10492475,20037334
10492475,20037330
10492475,11052545
10492475,11052548
10492475,10781409
10492549,10477987
10492549,11153989
10492549,11119005
10492549,11119011
10492549,11087376
10492551,11119005
10492551,10477987
10492551,11153989
10492551,11119011
10492551,11087376
10492857,10049812
10492857,10366590
10492857,11052562
10492857,10805481
10492857,10959480
10495671,10574148
10495671,10396065
10495671,10105196
10495671,10431273
10495671,10098323
10495917,10105196
10495917,10574148
10495917,10396065
10495917,10431273
10495917,10098323
10499244,10943252
10499244,10943261
10499244,10098323
10499244,10546160
10499244,10097190
10501355,10169745
10501355,10421097
10501355,10572500
10501355,10420857
10501355,10267502
10501396,11153989
10501396,10477987
10501396,10959626
10501396,11108343
10501396,20037815
10502963,20068728
10502963,20068718
10502963,10474720
10502963,20068722
10502963,20068719
10502968,10528401
10502968,10082154
10502968,10049812
10502968,10366590
10502968,11052530
10504047,20068722
10504047,10049675
10504047,10474720
10504047,11155231
10504047,10093052
10504765,10050907
10504765,20078837
10504765,20080888
10504765,10219365
10504765,10077927
10504858,10574148
10504858,10098323
10504858,10677357
10504858,10340629
10504858,10396065
10504859,10098323
10504859,10574148
10504859,20037330
10504859,10741559
10504859,10741665
10507482,11052530
10507482,10049812
10507482,10098323
10507482,10751811
10507482,10959483
10510098,10297281
10510098,10396076
10510098,20037330
10510098,10741559
10510098,11157483
10514998,10093052
10514998,10049675
10514998,20077538
10514998,10741667
10514998,20037330
10518165,10677357
10518165,10677358
10518165,10546164
10518165,10805443
10518165,10082156
10519002,10093052
10519002,10049674
10519002,10395151
10519002,11052559
10519002,10312246
10519884,10741559
10519884,20037330
10519884,10049556
10519884,10741667
10519884,10098323
10522307,10943252
10522307,10943261
10522307,20037330
10522307,10741559
10522307,10741665
10523012,10760067
10523012,20037330
10523012,10445161
10523012,10781409
10523012,10943252
10523567,20062456
10523567,10805836
10523567,10325348
10523567,11052562
10523567,10383421
10523675,10049812
10523675,10366590
10523675,10959480
10523675,10601570
10523675,10805481
10525421,20037330
10525421,10049674
10525421,10474720
10525421,10492146
10525421,10277232
10525773,10396065
10525773,10043114
10525773,10098323
10525773,10058605
10525773,10042792
10528395,10098323
10528395,10049812
10528395,10805288
10528395,20037330
10528395,10815546
10528401,10082154
10528401,11052530
10528401,11052545
10528401,11111560
10528401,10042223
10528404,10050919
10528404,11052550
10528404,20002264
10528404,10396076
10528404,10942645
10528405,20037330
10528405,10395151
10528405,20062456
10528405,20077538
10528405,10312246
10528411,10751811
10528411,10049812
10528411,20037330
10528411,20077538
10528411,10093052
10529912,10049681
10529912,10474720
10529912,10805851
10529912,10227691
10529912,10741667
10530193,10098323
10530193,10574148
10530193,10396065
10530193,11010266
10530193,10805851
10530285,10546160
10530285,10396076
10530285,10030346
10530285,10546164
10530285,10340629
10530291,10574148
10530291,10050907
10530291,11010266
10530291,10042223
10530291,11052568
10530293,10790906
10530293,10572500
10530293,11143801
10530293,10058605
10530293,10043110
10530352,10530285
10530352,10546160
10530352,10030346
10530352,10396076
10530352,10546164
10530357,10530285
10530357,10396076
10530357,10546160
10530357,10030346
10530357,10340629
10530903,10366590
10530903,10049812
10530903,10961242
10530903,10042792
10530903,10805336
10531973,10082156
10531973,10043111
10531973,10650665
10531973,10049812
10531973,10461560
10532021,10059494
10532021,11052559
10532021,20062456
10532021,10741667
10532021,10043111
10532757,10049674
10532757,10098323
10532757,10741667
10532757,10474720
10532757,10049812
10533874,10098323
10533874,10546160
10533874,10574148
10533874,10049812
10533874,10366590
10534400,10673811
10534400,10568358
10534400,10805262
10534400,10741665
10534400,10049675
10536183,10049675
10536183,10383421
10536183,10277232
10536183,10573468
10536183,10805836
10538031,10050919
10538031,20002264
10538031,10942645
10538031,10396076
10538031,10042792
10538348,10093052
10538348,10049675
10538348,10474720
10538348,10049674
10538348,10677357
10538479,10395151
10538479,10277232
10538479,10227691
10538479,10474720
10538479,20037330
10540759,20074129
10540759,10631239
10540759,11052559
10540759,10093052
10540759,11136701
10541760,10805428.0
10541760,10805836.0
10542533,10059527
10542533,10731351
10542533,10474720
10542533,10049675
10542533,10734843
10543799,10169745
10543799,10421097
10543799,10572500
10543799,10420857
10543799,10267502
10545794,20037330
10545794,10815546
10545794,10805431
10545794,10093052
10545794,10805462
10546160,10050919
10546160,10546164
10546160,10042222
10546160,10283287
10546160,10396065
10546164,10050919
10546164,10283287
10546164,10042222
10546164,10396065
10546164,10298224
10547271,10560067
10547271,10554403
10547271,11157487
10547271,10049812
10547271,10042223
10553168,20037330
10553168,10082156
10553168,10598675
10553168,10267502
10553168,10043111
10554403,10049812
10554403,10396065
10554403,11157487
10554403,10042223
10554403,10559967
10559422,11153989
10559422,10477987
10559422,11158448
10559422,10727749
10559422,10227691
10559699,10561435
10559699,10297281
10559699,10049675
10559699,10227691
10559699,10059527
10559967,10554403
10559967,11157487
10559967,10049812
10559967,10042223
10559967,10396065
10560067,10547271
10560067,10741559
10560067,11052562
10560067,20037330
10560067,10105196
10560098,10554403
10560098,11157487
10560098,10049812
10560098,10396065
10560098,10042223
10561388,10568358
10561388,11052536
10561388,10748903
10561388,10805262
10561388,11108998
10561422,10942870
10561422,10097190
10561422,10943252
