Primary Item Number,Related Item Number
10042855,10751811
10042855,10042826
10042855,10398116
10042855,10818100
10042855,10507482
10042855,10082270
10042856,10805431
10042856,10957713
10042856,10396065
10042856,10049812
10042856,10062551
10042856,10340629
10042856,10574148
10042856,10042733
10042856,10098323
10042856,20077538
10042857,10959480
10042857,11052562
10042857,10805481
10042857,10957769
10042857,10805458
10042857,10049812
10042857,10366590
10042857,10050677
10042857,10041829
10042857,10306067
10042907,20037330
10042907,11052559
10042907,10631239
10042907,10098323
10042907,10546160
10042907,10396065
10042907,10474720
10042907,10093052
10042907,10941576
10042907,10943393
10043018,20068722
10043018,10741667
10043018,20068679
10043018,11083647
10043018,10957196
10043018,20068718
10043018,10098323
10043018,10860703
10043018,10805191
10043018,10561454
10043023,20037330
10043023,10941576
10043023,10771735
10043023,10943393
10043023,10659222
10043023,10357365
10043023,10659224
10043023,10050648
10043023,10058085
10043023,10084953
10043046,20068722
10043046,20068679
10043046,20037330
10043046,10741667
10043046,10574148
10043046,10098323
10043046,10815546
10043046,10941576
10043046,10860682
10043046,10805280
10043110,20062456
10043110,20037330
10043110,10741667
10043110,10815546
10043110,10098323
10043110,10063275
10043110,10396076
10043110,10546160
10043110,10366590
10043110,10445161
10043111,20037330
10043111,10741667
10043111,20062456
10043111,10267502
10043111,10445161
10043111,10059494
10043111,10098323
10043111,10058605
10043111,10063275
10043111,11056860
10043114,20037330
10043114,10741667
10043114,10049675
10043114,10098323
10043114,10574148
10043114,10043111
10043114,10093052
10043114,10059494
10043114,10530193
10043114,10267502
10043208,20037330
10043208,10805836
10043208,10474720
10043208,10093052
10043208,10312246
10043208,10049674
10043208,10942870
10043208,10031381
10043208,10049675
10043208,10169745
10043210,20068722
10043210,20068685
10043210,20068682
10043210,10741667
10043210,10499244
10043210,10546164
10043210,10817262
10043210,10941576
10043210,10817868
10043210,10843336
10043214,10049812
10043214,10574148
10043214,10366590
10043214,10098323
10043214,10815546
10043214,10546160
10043214,10598675
10043214,10677357
10043214,10063275
10043214,10667734
10043271,10050919
10043271,20002264
10043271,10942645
10043271,10396076
10043271,10042792
10043271,10844710
10043271,10538031
10043271,10574148
10043271,10943189
10043271,10941576
10043489,10741559
10043489,20037330
10043489,10741667
10043489,20062456
10043489,20037325
10043489,10042223
10043489,10050919
10043489,10098323
10043489,10366590
10043489,10093052
10047925,20068722
10047925,10805262
10047925,10504047
10047925,11108998
10047925,10731351
10047925,10941576
10047925,10860682
10047925,11056861
10047925,10805241
10047925,20064065
10048312,10050919
10048312,10042792
10048312,10396076
10048312,10546160
10048312,10298224
10048312,10423749
10048312,10396065
10048312,10546164
10048312,10941576
10048312,10343507
10049455,20037334
10049455,10049694
10049455,20077538
10049455,10995989
10049455,10420857
10049455,10298224
10049455,20023040
10049455,10169745
10049547,20037330
10049547,10741667
10049547,10741665
10049547,11052568
10049547,10474720
10049547,10063260
10049547,10058605
10049547,10049674
10049547,10227691
10049547,11155231
10049548,10741559
10049548,20037330
10049548,10741665
10049548,10058605
10049548,10043114
10049548,10574148
10049548,10063274
10049548,10815546
10049548,10098323
10049548,10059494
10049556,10741559
10049556,20037330
10049556,10049812
10049556,10063276
10049556,10098323
10049556,10152191
10049556,11157483
10049556,10805205
10049556,10059455
10049556,10447705
10049564,20037330
10049564,11052568
10049564,10741667
10049564,10760067
10049564,10058605
10049564,10043111
10049564,10049547
10049564,10445161
10049564,10396076
10049564,11056860
10049575,11083647
10049575,20068728
10049575,10093052
10049575,10227691
10049575,10067977
10049575,10559422
10049575,10064054
10049575,10063993
10049575,10064120
10049575,20069896
10049648,10049675
10049648,10093052
10049648,10631239
10049648,10267502
10049648,10504047
10049648,10474720
10049648,11143801
10049648,11136701
10049648,10099538
10049648,11079423
10049653,10082154
10049653,10042795
10049653,10574148
10049653,20002264
10049653,10942645
10049653,10050919
10049653,10844710
10049653,10042792
10049653,10943189
10049653,10082156
10049674,10741667
10049674,10474720
10049674,10093052
10049674,10049675
10049674,10049681
10049674,10574148
10049674,10943261
10049674,10297281
10049674,10098323
10049674,10063260
10049675,10093052
10049675,10474720
10049675,10504047
10049675,11155231
10049675,10297281
10049675,10358724
10049675,11143801
10049675,10099538
10049675,10099482
10049675,10099522
10049681,20037330
10049681,10474720
10049681,10049674
10049681,10943261
10049681,10049675
10049681,10943252
10049681,10093052
10049681,10477565
10049681,10677357
10049681,11155231
10049683,20037330
10049683,10049675
10049683,10297281
10049683,10474720
10049683,10049674
10049683,10227691
10049683,10312246
10049683,10063260
10049683,10049547
10049683,10093052
10049693,20037330
10049693,10911305
10049693,11157483
10049693,10911302
10049693,10050677
10049693,10943261
10049693,10093052
10049693,10474720
10049693,10059531
10049693,10748805
10049694,20037330
10049694,10741665
10049694,10741667
10049694,10741559
10049694,10242943
10049694,10049675
10049694,10504047
10049694,10031312
10049694,10474720
10049694,10227691
10049812,10396065
10049812,10710453
10049812,10098323
10049812,10366590
10049812,10398116
10049812,10546160
10049812,11071078
10049812,10853740
10049812,11134271
10049812,11073932
10050648,20037330
10050648,20062456
10050648,10395151
10050648,20077538
10050648,10941576
10050648,10771735
10050648,10943393
10050648,10282034
10050648,10058085
10050648,10801628
10050677,20037325
10050677,10805481
10050677,10050919
10050677,10340629
10050677,10574148
10050677,10049812
10050677,10366590
10050677,10943261
10050677,10093052
10050677,10082155
10050907,10219365
10050907,20078837
10050907,20080888
10050907,10041829
10050907,10778416
10050907,10645992
10050907,10847307
10050907,10504765
10050907,10012415
10050907,10155271
10050908,11052583
10050908,11083647
10050908,10530285
10050908,10396076
10050908,10546160
10050908,10030346
10050908,10340629
10050908,10754663
10050908,10530352
10050908,10530357
10050912,10082155
10050912,10082154
10050912,10082156
10050912,10366590
10050912,10423749
10050912,10574148
10050912,10530903
10050912,10093052
10050912,10546160
10050912,10098323
10050919,10959483
10050919,10546164
10050919,10283287
10050919,10546160
10050919,10042222
10050919,10396065
10050919,10298224
10050919,10082154
10050919,10042792
10050919,10941576
10051215,10754665
10051215,10396065
10051215,10050919
10051215,10050677
10051215,10820265
10051215,10805258
10051215,10817282
10051215,10805205
10051215,10042857
10051215,10729064
10051889,20037330
10051889,10741559
10051889,10760067
10051889,11052562
10051889,11052565
10051889,10049556
10051889,11157483
10051889,11056861
10051889,11056864
10051889,11056867
10057884,10741667
10057884,10049675
10057884,10546160
10057884,10534400
10057884,10559967
10057884,10805283
10057884,11136317
10057884,10631239
10058085,20037330
10058085,20062456
10058085,10395151
10058085,20077538
10058085,10941576
10058085,10771735
10058085,10943393
10058085,10282034
10058085,10050648
10058085,10801628
10058605,11052568
10058605,20037330
10058605,10741667
10058605,10049547
10058605,10474720
10058605,10815546
10058605,10574148
10058605,10445161
10058605,10098323
10058605,10546160
10059411,20068679
10059411,20068722
10059411,20037330
10059411,10267502
10059411,10043111
10059411,10059494
10059411,10082156
10059411,10451591
10059411,10941576
10059411,10805280
10059455,10049812
10059455,10098323
10059455,10063276
10059455,10049556
10059455,10152191
10059455,10340629
10059455,10805205
10059455,10759810
10059455,20062162
10059455,20062161
10059494,20037330
10059494,20062456
10059494,10741667
10059494,10741665
10059494,11052578
10059494,11052559
10059494,10741559
10059494,10267502
10059494,10043111
10059494,10451591
10059527,10049675
10059527,11143801
10059527,10734843
10059527,10542533
10059527,10731351
10059527,10477982
10059527,10946976
10059527,10860682
10059527,10941576
10059527,10728849
10059531,10049812
10059531,10098323
10059531,10546160
10059531,10943261
10059531,10943252
10059531,10049675
10059531,10477982
10059531,10059527
10059531,10941576
10059531,10818077
10062528,11052583
10062528,11083647
10062528,10530285
10062528,10546160
10062528,10396076
10062528,10030346
10062528,10340629
10062528,10546164
10062528,10050908
10062528,10530352
10062551,10219365
10062551,11143801
10062551,10942965
10062551,10946976
10062551,11056861
10062551,10961235
10062551,10860682
10062551,10941576
10062551,11056877
10062551,10995989
10063090,10805844
10063090,20037325
10063090,10805262
10063090,10396065
10063090,10297281
10063090,10574148
10063090,10093052
10063090,10042826
10063090,10805283
10063090,10805205
10063260,20037330
10063260,10741667
10063260,20062456
10063260,10741559
10063260,10474720
10063260,10049547
10063260,10049674
10063260,11155231
10063260,10227691
10063260,10058605
10063274,20037330
10063274,10741667
10063274,10741559
10063274,10741665
10063274,10098323
10063274,10042222
10063274,10030346
10063274,10574148
10063274,11155229
10063274,10043114
10063275,20037330
10063275,10598675
10063275,10366590
10063275,10677357
10063275,10815546
10063275,10574148
10063275,10667734
10063275,10049812
10063275,20003476
10063275,10447705
10063276,10049812
10063276,10098323
10063276,10049556
10063276,10152191
10063276,10340629
10063276,10805205
10063276,10059455
10063276,20062162
10063276,10759810
10063276,20062161
10063993,11083647
10063993,10093052
10063993,10227691
10063993,10805241
10063993,10067977
10063993,10559422
10063993,10064055
10063993,10064054
10063993,10049575
10063993,20064080
10064054,11083647
10064054,20068728
10064054,20068718
10064054,10093052
10064054,10227691
10064054,10067977
10064054,10559422
10064054,10049575
10064054,10063993
10064054,20069896
10064055,20068728
10064055,20068719
10064055,10741667
10064055,10093052
10064055,20031708
10064055,10474720
10064055,10502963
10064055,10063993
10064055,10176974
10064055,10049575
10064120,20068728
10064120,20068718
10064120,20068719
10064120,10741667
10064120,10474720
10064120,10093052
10064120,10082155
10064120,10805241
10064120,10049575
10064120,10064054
10064133,11010266
10064133,10049674
10064133,10413694
10064133,10312246
10064133,10093052
10064133,10530193
10064133,10677357
10064133,10574148
10064133,10474720
10064133,10598675
10064361,10049675
10064361,10504047
10064361,10474720
10064361,11155231
10064361,10093052
10064361,10358724
10064361,11143801
10064361,10099482
10064361,10099522
10064361,10099567
10067977,10961182
10067977,11052542
10067977,10277232
10067977,10383421
10067977,10078573
10067977,20064079
10067977,20064080
10067977,20064078
10067977,20061921
10067977,20061893
10069421,20037330
10069421,10805836
10069421,10805475
10069421,10340629
10069421,10093052
10069421,10366590
10069421,10560098
10069421,11138020
10069421,10447705
10069421,10995989
10069614,11052530
10069614,11052555
10069614,10528401
10069614,10082154
10069614,10042223
10069614,10050919
10069614,11111560
10069614,10030346
10069614,10574148
10069614,10754651
10076998,10169745
10076998,10421097
10076998,10572500
10076998,10420857
10076998,10267502
10076998,10580144
10076998,11133627
10076998,20002264
10076998,10826511
10076998,10389081
10077096,10741665
10077096,11010266
10077096,20062456
10077096,10559422
10077096,20090387
10077096,10343507
10077096,10473204
10077096,10528401
10077927,20037334
10077927,10805836
10077927,10959461
10077927,10860682
10077927,10173573
10077927,10504765
10077927,20064064
10077927,20064065
10077927,10491203
10077927,20064066
10078573,10741667
10078573,10049674
10078573,10474720
10078573,11155222
10078573,10169745
10078573,10421097
10078573,10267502
10078573,10504047
10078573,10572500
10078573,10099482
10080880,10961191
10080880,10961182
10080880,20068722
10080880,11052542
10080880,10957701
10080880,10277232
10080880,10815546
10080880,10383421
10080880,10067977
10080880,20064079
10082154,10050919
10082154,10546160
10082154,10042795
10082154,10082155
10082154,10042792
10082154,10298224
10082154,10423749
10082154,10396065
10082154,10042222
10082154,10546164
10082155,10959483
10082155,10546160
10082155,10546164
10082155,10298224
10082155,10050919
10082155,10042222
10082155,10396065
10082155,10283287
10082155,10042792
10082155,10941576
10082156,20037330
10082156,10760067
10082156,10741667
10082156,10082154
10082156,10031381
10082156,10267502
10082156,10082155
10082156,10049653
10082156,10043111
10082156,10059494
10082270,11052559
10082270,20037330
10082270,10445161
10082270,11056864
10082270,11056867
10082270,11056861
10082270,11056876
10082270,11056863
10082270,11056860
10082270,10774631
10084953,20037330
10084953,20062456
10084953,10395151
10084953,20077538
10084953,10941576
10084953,10771735
10084953,10943393
10084953,10050648
10084953,10058085
10084953,10282034
10087263,10093052
10087263,10312246
10087263,10805241
10087263,10995989
10087263,10709663
10087263,10769875
10087263,10646860
10087263,11092572
10088671,11083647
10088671,11152963
10088671,10538031
10088671,10815546
10088671,10504047
10088671,10043046
10088671,10941576
10088671,10860682
10088671,10805241
10088671,10816670
10089753,11052559
10089753,10058605
10089753,11056871
10089753,11056867
10089753,10860704
10089753,11056872
10089753,10048312
10089753,11023420
10089883,11052568
10089883,20037330
10089883,10741667
10089883,10760067
10089883,10058605
10089883,10049547
10089883,10445161
10089883,10474720
10089883,11052569
10089883,11056860
10090594,10805844
10090594,10815546
10090594,10098323
10090594,10574148
10090594,10805274
10090594,10459430
10090594,10082270
10090594,20064078
10090594,20064079
10090594,20064080
10091740,20037330
10091740,10267502
10091740,10082156
10091740,10098323
10091740,10043111
10091740,10451591
10091740,10059494
10091740,10805229
10091740,10907476
10091740,10912443
10093052,10049675
10093052,10474720
10093052,10504047
10093052,10049674
10093052,11155231
10093052,10631239
10093052,11143801
10093052,10358724
10093052,10099538
10093052,10099482
10094247,20068722
10094247,11083647
10094247,11052530
10094247,10818100
10094247,10907476
10094247,10805241
10094247,10820265
10094247,10805280
10094247,10172480
10094247,10211864
10097011,20037330
10097011,11052576
10097011,11052546
10097011,10530285
10097011,10396076
10097011,10546160
10097011,10030346
10097011,10340629
10097011,10574148
10097011,10546164
10097190,10942870
10097190,10943252
10097190,10561422
10097190,10098323
10097190,10546160
10097190,10396065
10097190,10049812
10097190,10042733
10097190,10943261
10097190,10928677
10097926,20037330
10097926,20062456
10097926,10049675
10097926,10093052
10097926,10297281
10097926,10395151
10097926,10474720
10097926,10049648
10097926,10941576
10097926,10943393
10098323,10574148
10098323,10049812
10098323,10815546
10098323,10546160
10098323,10082155
10098323,10396065
10098323,10943252
10098323,10097190
10098323,10942870
10098323,10561422
10098810,11052536
10098810,10805262
10098810,10568358
10098810,10748903
10098810,11056861
10098810,10860682
10098810,10941576
10098810,10805241
10098810,11023420
10098810,10466265
10099462,10959483
10099462,10050919
10099462,10042792
10099462,10546160
10099462,10298224
10099462,10396065
10099462,10082155
10099462,10546164
10099462,10283287
10099462,10042222
10099473,20037330
10099473,10032876
10099473,10631239
10099473,10277232
10099473,10093052
10099473,10098323
10099473,10383421
10099473,10445161
10099473,10267502
10099473,10389081
10099480,10049675
10099480,10474720
10099480,11155231
10099480,10504047
10099480,10631239
10099480,10093052
10099480,11143801
10099480,10099522
10099480,10099538
10099480,10099482
10099482,10049675
10099482,10474720
10099482,10504047
10099482,11155231
10099482,10093052
10099482,11143801
10099482,10358724
10099482,10099538
10099482,10099522
10099482,10064361
10099497,10049675
10099497,10474720
10099497,10504047
10099497,10093052
10099497,11155231
10099497,10358724
10099497,11143801
10099497,10631239
10099497,10099538
10099497,10099522
10099499,10805851
10099499,10093052
10099499,10049674
10099499,10416426
10099499,10355644
10099499,10396065
10099499,10098323
10099499,10530193
10099499,10574148
10099499,10325348
10099522,10049675
10099522,10474720
10099522,11155231
10099522,10504047
10099522,10032876
10099522,10093052
10099522,11143801
10099522,10099538
10099522,10099482
10099522,10389081
10099538,10049675
10099538,10504047
10099538,10093052
10099538,10474720
10099538,11155231
10099538,11143801
10099538,10032876
10099538,10358724
10099538,10631239
10099538,10389081
10099540,20037330
10099540,10277232
10099540,10631239
10099540,10093052
10099540,11143801
10099540,11152963
10099540,10049675
10099540,10943393
10099540,10099482
10099540,11079423
10099547,10032876
10099547,10389531
10099547,10277232
10099547,20023040
10099547,10383421
10099547,10093052
10099547,11157483
10099547,10673811
10099547,10631239
10099547,10389081
10099567,10049675
10099567,10474720
10099567,10504047
10099567,11155231
10099567,10093052
10099567,10358724
10099567,11143801
10099567,10099482
10099567,10064361
10099567,10099522
10099575,10631239
10099575,10474720
10099575,10093052
10099575,10504047
10099575,11143801
10099575,10358724
10099575,10267502
10099575,10049675
10099575,10099497
10099575,10099538
10099824,20037330
10099824,10805345
10099824,10781409
10099824,20074123
10099824,10042826
10099824,10396076
10099824,10546160
10099824,10793106
10099824,10677357
10099824,10290507
10100309,10574148
10100309,20002264
10100309,10942645
10100309,10042792
10100309,10050919
10100309,10943189
10100309,10538031
10100309,10844710
10100309,10396076
10100309,10941576
10100437,10093052
10100437,10049675
10100437,10474720
10100437,10504047
10100437,11155231
10100437,11143801
10100437,10358724
10100437,10099538
10100437,10099497
10100437,10099522
10100461,10474720
10100461,10049675
10100461,11155231
10100461,10504047
10100461,10093052
10100461,11143801
10100461,10631239
10100461,10099480
10100461,10099522
10100461,10287778
10100476,10504047
10100476,10049675
10100476,10474720
10100476,10093052
10100476,10358724
10100476,11143801
10100476,10631239
10100476,10099497
10100476,10099538
10100476,10943393
10100571,10050919
10100571,20002264
10100571,10942645
10100571,10538031
10100571,10396076
10100571,10042792
10100571,10574148
10100571,10943189
10100571,10941576
10100571,10860704
10100657,20068722
10100657,10741667
10100657,11010275
10100657,20062456
10100657,10504047
10100657,11048293
10100657,10445161
10100657,10383421
10100657,11108424
10100657,10771731
10102473,20037330
10102473,10805428
10102473,20037334
10102473,10049812
10102473,10474720
10102473,10093052
10102473,11157483
10102473,10082155
10102473,10451591
10102473,10667701
10103477,10093052
10103477,10049674
10103477,10416426
10103477,10355644
10103477,10169745
10103477,10421097
10103477,10049681
10103477,10049675
10103477,10805274
10103477,10099499
10105196,20068722
10105196,10396065
10105196,10574148
10105196,10431273
10105196,10049812
10105196,10601570
10105196,10631239
10105196,10943261
10105196,10560067
10105196,10554403
10106931,10741667
10106931,10805851
10106931,10050919
10106931,10474720
10106931,10574145
10106931,10677357
10106931,10574148
10106931,10546164
10106931,10049812
10106931,10098323
10107339,11052568
10107339,10741667
10107339,20037330
10107339,10058605
10107339,10049547
10107339,10445161
10107339,10396065
10107339,10474720
10107339,10815546
10107339,11052569
10112299,20037330
10112299,10574148
10112299,10297281
10112299,10538031
10112299,10049675
10112299,10942645
10112299,10050919
10112299,20002264
10112299,10941576
10112299,10771735
10113721,20037330
10113721,10741667
10113721,10741559
10113721,10574148
10113721,10098323
10113721,10297281
10113721,10815546
10113721,10058605
10113721,10445161
10113721,10093052
10114969,10049674
10114969,10474720
10114969,10677357
10114969,10325348
10114969,10943189
10114969,20031708
10114969,10049812
10114969,10098323
10114969,10805258
10114969,11010274
10118393,20037330
10118393,10959461
10118393,10741667
10118393,10030346
10118393,10815546
10118393,10049675
10118393,10093052
10118393,10098323
10118393,10910970
10118393,10090594
10135545,20068722
10135545,10098323
10135545,10815546
10135545,11157483
10135545,10032876
10135545,10093052
10135545,10445161
10135545,10574148
10135545,10504047
10135545,11079423
10136675,10677357
10136675,20031708
10136675,10574148
10136675,10093052
10136675,10049675
10136675,10366590
10136675,10049812
10136675,10805205
10136675,10928677
10136675,10927285
10136793,10098323
10136793,10815546
10136793,10049812
10136793,10366590
10136793,10574148
10136793,10598675
10136793,10677357
10136793,10063275
10136793,10928677
10136793,20003476
10151460,20037330
10151460,10741559
10151460,11052559
10151460,10396065
10151460,10082155
10151460,10032876
10151460,10910970
10151460,10946976
10151460,10805213
10151460,10805229
10152191,10049812
10152191,10098323
10152191,10063276
10152191,10049556
10152191,10340629
10152191,10805205
10152191,10059455
10152191,20062162
10152191,10759810
10152191,20062161
10153613,11010275
10153613,10093052
10153613,10049675
10153613,10227691
10153613,11108424
10153613,10817280
10153613,10941576
10153613,11056871
10153613,11056872
10153613,11138028
10155271,10050907
10155271,10219365
10155271,20078837
10155271,20080888
10155271,10041829
10155271,10778416
10155271,10645992
10155271,10847307
10155271,10504765
10155271,10012415
10161608,20037330
10161608,10474720
10161608,10340629
10161608,10815546
10161608,10731351
10161608,10860682
10161608,10094247
10161608,20064074
10161608,20067320
10161608,10172480
10169294,20037325
10169294,10710453
10169294,10396065
10169294,10049812
10169294,10504047
10169294,10398116
10169294,10943189
10169294,11071078
10169294,10853740
10169294,11134271
10169745,10421097
10169745,10572500
10169745,10420857
10169745,10267502
10169745,11133627
10169745,11143801
10169745,10580144
10169745,10389081
10169745,10826511
10169745,10076998
10170853,10760067
10170853,10546160
10170853,10098323
10170853,10546164
10170853,10574148
10170853,10049675
10170853,10298224
10170853,10049812
10170853,10677357
10170853,10454701
10172480,20037330
10172480,10855767
10172480,10943189
10172480,10238040
10172480,20064078
10172480,20064080
10172480,20064079
10172480,20061921
10172480,20062053
10172480,20062051
10173573,10077927
10173573,10219365
10173573,10041829
10173573,10504765
10173573,20064064
10173573,20064065
10173573,20064066
10173573,10491203
10173573,20064071
10173573,10012415
10176974,10957210
10176974,20068685
10176974,10805262
10176974,10093052
10176974,10049675
10176974,10631239
10176974,10572500
10176974,10297281
10176974,10227691
10176974,10793106
10184068,20068719
10184068,10059527
10184068,10818100
10184068,10820265
10184068,10172480
10184068,10211864
10184068,10094247
10184068,10048312
10187330,20037330
10187330,20062456
10187330,10395151
10187330,20077538
10187330,10941576
10187330,10771735
10187330,10943393
10187330,10050648
10187330,10058085
10187330,10282034
10187543,10082154
10187543,10030346
10187543,10042222
10187543,10598675
10187543,10598703
10187543,11111560
10187543,10031380
10187543,10574145
10187543,10031381
10187543,10815546
10199006,11052578
10199006,10959477
10199006,10805846
10199006,10340629
10199006,10043111
10199006,10805213
10199006,10099482
10199006,10078573
10199006,10067977
10199006,20064080
10211864,20068719
10211864,10805307
10211864,10959480
10211864,10059527
10211864,10731351
10211864,10818100
10211864,10820265
10211864,10957707
10211864,10172480
10211864,10184068
10215105,10760067
10215105,10032876
10215105,10631239
10215105,10344833
10215105,10280339
10215105,10383421
10215105,10583076
10215105,10389081
10215105,10099538
10215105,10099522
10219365,11143801
10219365,10942965
10219365,10946976
10219365,10961235
10219365,11056861
10219365,10860682
10219365,10941576
10219365,11056877
10219365,10995989
10219365,10762937
10224128,10741667
10224128,10760067
10224128,10049681
10224128,10943261
10224128,10049674
10224128,10943252
10224128,10477565
10224128,10093052
10224128,10413694
10224128,10049675
10224134,10741559
10224134,10741665
10224134,10805851
10224134,11083647
10224134,20037327
10224134,11052578
10224134,10049556
10224134,11157483
10224134,10032876
10224134,10311424
10227691,11010275
10227691,10474720
10227691,10312246
10227691,10063260
10227691,10049547
10227691,10093052
10227691,10297281
10227691,10049681
10227691,10049675
10227691,10395151
10231078,10741559
10231078,20037330
10231078,11052563
10231078,10098323
10231078,10574148
10231078,10431273
10231078,11073932
10231078,11071080
10231078,10941576
10231078,10504858
10238040,10574148
10238040,10942645
10238040,20002264
10238040,10396076
10238040,10050919
10238040,10042792
10238040,10538031
10238040,10943189
10238040,10844710
10238040,10941576
10242943,10959483
10242943,10049694
10242943,10546160
10242943,10546164
10242943,10298224
10242943,10050919
10242943,10042222
10242943,10283287
10242943,10396065
10242943,10082155
10247011,11052536
10247011,10805262
10247011,10568358
10247011,10748903
10247011,11056861
10247011,10860682
10247011,10941576
10247011,10805241
10247011,11023420
10247011,10466265
10247743,10805336
10247743,10837578
10247743,10837579
10247743,20022988
10247743,10963575
10247743,10822391
10247743,11071078
10247743,10853740
10248396,20037330
10248396,10741667
10248396,20062456
10248396,10741559
10248396,10741665
10248396,10063275
10248396,10445161
10248396,10043111
10248396,10063260
10248396,10941576
