Primary Item Number,Related Item Number
10059950,10906145
10059950,10728601
10059950,10398694
10059950,11097301
10060537,20000319
10060537,11120560
10060537,10553431
10060537,10219186
10060537,10728027
10060599,10906166
10060599,10769395
10060599,10769362
10060599,10906146
10060599,10413394
10061066,10950582
10061066,10342875
10061066,10954306
10061066,20016044
10061066,10237193
10061675,20033624
10061675,10069016
10061675,10123682
10061675,10728683
10061675,10122105
10063950,10769355
10063950,20027812
10063950,20033624
10063950,10766745
10063950,10121261
10065002,10728601.0
10065002,10728029.0
10067401,10069195
10067401,11120620
10067401,10069547
10067401,10095615
10067401,10553070
10067455,10348093
10067455,10347412
10067455,10348090
10067455,10398694
10067455,10342875
10067458,11087571
10067458,10347726
10067458,10219186
10067458,10972217
10067458,10401471
10067650,20034092
10067650,10078454
10067650,10705613
10067650,10728306
10067650,10992032
10067997,10553070
10067997,10061675
10067997,10906146
10067997,10769359
10067997,11120560
10068011,10553070
10068011,10553429
10068011,10553431
10068011,10061675
10068011,10727930
10068024,10553070
10068024,10950501
10068024,10769362
10068024,10906146
10068024,10769355
10068038,10078511
10068038,10155902
10068038,10553429
10068038,10131566
10068038,10769355
10068525,10728683.0
10068798,10947264.0
10068798,20074447.0
10068798,10728538.0
10068798,10937514.0
10069016,10061675
10069016,10728538
10069016,10342875
10069016,10998558
10069016,11087571
10069117,10131566
10069117,10950227
10069117,10095301
10069117,10078133
10069117,10950728
10069195,10067401.0
10069195,10342875.0
10069195,10979227.0
10069277,10693790
10069277,10710868
10069277,10071824
10069277,10766745
10069277,20013002
10069547,11120620
10069547,10067401
10069547,20033114
10069547,10484135
10069547,10105654
10069548,10728601
10069548,10398694
10069548,10769252
10069548,10906145
10069548,10727931
10069550,10347726
10069550,10095260
10069550,11128967
10069550,10766745
10069550,10727931
10069732,10769355
10069732,10807250
10069732,10769395
10069732,10121261
10069732,10155336
10071824,10580842
10071824,10824196
10071824,10574994
10071824,10552999
10071824,10078144
10071825,10580842
10071825,10071828
10071825,10056561
10071825,10876619
10071825,10769252
10071828,10056561
10071828,10728683
10071828,10121261
10071828,10071825
10071828,10935948
10071830,10071824.0
10071830,10426338.0
10071830,10147340.0
10071830,20033114.0
10072327,10934517
10072327,10347407
10072327,10906139
10072327,10728306
10072327,10071824
10072331,11087571.0
10072331,10728422.0
10072331,11087570.0
10072607,10979227.0
10072607,10906146.0
10072725,10799770
10072725,10769355
10072725,10180734
10072725,10950227
10072725,10949168
10072728,10075943
10072728,10766755
10072728,10728306
10072728,10184989
10072728,10727931
10074409,10918230
10074409,10223941
10074409,10348093
10074409,10769362
10074409,10347806
10074946,10553431
10074946,10728601
10074946,10878740
10074946,10728027
10074946,20016044
10075008,10727931
10075008,10180737
10075008,10769391
10075008,10906146
10075008,10413394
10075943,10792187
10075943,10769222
10075943,10906146
10075943,10766755
10075943,10904660
10076144,10728306.0
10076144,11120620.0
10077632,10147340
10077632,11097301
10077632,10906146
10077632,10341188
10077632,10122105
10078133,10950540
10078133,20015324
10078133,10115822
10078133,10095260
10078133,10950569
10078144,10083401
10078144,10398694
10078144,10071824
10078144,10487760
10078144,10155902
10078225,10728306
10078225,10769355
10078225,10728601
10078225,10728322
10078225,10727941
10078454,20034092
10078454,10705613
10078454,10728306
10078454,10992032
10078454,10580842
10078486,10727941.0
10078486,10348094.0
10078511,10155902
10078511,10068038
10078511,11141168
10078511,10553429
10078511,11098491
10081067,11051802
10081067,10071824
10081067,10806668
10081067,10769362
10081067,10341188
10081801,10213139
10081801,11141168
10081801,11098491
10081801,10384855
10081801,11120560
10082365,10083401
10082365,10398694
10082365,10078144
10082365,10728322
10082365,11087570
10083401,10398694
10083401,10078144
10083401,10083522
10083401,10155336
10083401,10728322
10083522,10083401
10083522,20034092
10083522,10398694
10083522,10155336
10083522,10728422
10084522,10553429
10084522,10553070
10084522,10853704
10084522,10906146
10084522,10906145
10087817,10806656
10087817,10270957
10087817,10769224
10087817,10728322
10087817,11128977
10088921,10341188.0
10088921,10083522.0
10088921,10078144.0
10088921,10904666.0
10094467,10553431
10094467,10769359
10094467,10347845
10094467,10342875
10094467,10147340
10095252,11053900
10095252,11141168
10095252,10503958
10095252,10799770
10095252,20015324
10095258,10099678
10095258,10950233
10095258,10855440
10095258,10115822
10095258,10125858
10095260,10710868
10095260,10950481
10095260,10950569
10095260,10078133
10095260,10095301
10095276,10950540
10095276,10078133
10095276,11120560
10095276,11097301
10095276,10553431
10095301,10950233
10095301,10115822
10095301,10853704
10095301,10938097
10095301,11051802
10095615,10979227
10095615,10067401
10095615,10517627
10095615,10398694
10095615,10728538
10095783,10746874.0
10095834,10442036
10095834,10904660
10095834,10906146
10095834,10267870
10095834,10904666
10096148,11120560.0
10096148,10906145.0
10097138,10728306
10097138,10341188
10097138,10401471
10097138,10727941
10097138,10347391
10097505,10723099.0
10097731,11120560
10097731,10480197
10097731,10728322
10097731,10769395
10097731,10906145
10099678,11051802
10099678,10095258
10099678,10125858
10099678,11143820
10099678,10950687
10100284,10769220.0
10100284,10769222.0
10100284,10728048.0
10100284,10769224.0
10100689,10553431
10100689,20000319
10100689,11120560
10100689,10728683
10100689,10904666
10102230,10347396.0
10102230,10056561.0
10102628,10075943
10102628,10950569
10102628,10121261
10102628,10413394
10102628,10115822
10103464,10949168
10103464,10950467
10103464,11036818
10103464,10950227
10103464,10799770
10103542,10937514.0
10103542,10728322.0
10103815,10071824
10103815,10878740
10103815,10824196
10103815,20034092
10103815,10574994
10104007,10341188.0
10104007,10766745.0
10104007,10906142.0
10104012,10147340.0
10104012,10728306.0
10104012,10769355.0
10105326,10401471.0
10105561,10147340.0
10105561,10728306.0
10105568,10061675
10105568,10095258
10105568,11144307
10105568,10769362
10105568,10347391
10105654,10728635
10105654,10553070
10105654,20016044
10105654,10934517
10105654,10728306
10105655,10544767
10105655,10552999
10105655,20074447
10105655,10342875
10105655,10769395
10105960,10290513
10105960,10950227
10105960,10095258
10105960,10906166
10105960,10769355
10106743,10071824
10106743,10824196
10106743,20034092
10106743,10574994
10106743,10078454
10107331,10069547
10107331,11120620
10107331,10067401
10107331,11120560
10107331,20033114
10108206,10906145
10108206,10342875
10108206,10769355
10108206,10727930
10108206,10766755
10108621,10799770.0
10108621,10122093.0
10108621,10061675.0
10108621,10612736.0
10111684,10837543
10111684,10121261
10111684,10407830
10111684,11036818
10111684,10650759
10112104,10906146
10112104,10501805
10112104,10407830
10112104,11012548
10112104,10949168
10112663,10180734
10112663,10950596
10112663,10115822
10112663,10949168
10112663,10095252
10112664,10180734
10112664,10949168
10112664,10950596
10112664,10799770
10112664,11036818
10112665,10799770
10112665,11091629
10112665,11091630
10112665,10949168
10112665,10950227
10112667,10799770
10112667,11091630
10112667,10950227
10112667,11091629
10112667,10949168
10114043,10949168
10114043,11036818
10114043,10950227
10114043,11051802
10114043,10125858
10114125,10728322
10114125,10727930
10114125,10728601
10114125,10347391
10114125,10979227
10115603,10766745
10115603,20087278
10115603,10728538
10115603,20092994
10115603,10342875
10115822,10950540
10115822,10950687
10115822,10853704
10115822,10095301
10115822,10950569
10116905,20016044
10116905,10769362
10116905,10807250
10116905,10807187
10116905,10812606
10120400,11096322
10120400,10710868
10120400,10950227
10120400,10954292
10120400,10342875
10120564,10147340
10120564,10823332
10120564,10845197
10120564,10906145
10120564,10853704
10120964,10950577
10120964,10932839
10120964,10078133
10120964,10206445
10120964,10728306
10120969,10072327
10120969,10071824
10120969,10347407
10120969,10347726
10120969,20033114
10121227,10979227
10121227,10184989
10121227,10347396
10121227,10998530
10121227,10769391
10121261,10580842
10121261,10837543
10121261,11036818
10121261,10407830
10121261,10155336
10121281,10878740
10121281,10935938
10121281,10413394
10121281,10728034
10121281,10906148
10122093,10503958
10122093,10095252
10122093,10081801
10122093,10799770
10122093,10747826
10122105,10061675
10122105,10123682
10122105,11097301
10122105,10950762
10122105,11053900
10123682,10061675
10123682,10122105
10123682,10095301
10123682,10837531
10123682,20092990
10125858,10949168
10125858,10799770
10125858,10950227
10125858,10099678
10125858,11036818
10130079,10219186
10130079,10769362
10130079,10769401
10130079,10347726
10130079,10766745
10131304,10180734
10131304,10950596
10131304,10095252
10131304,10851800
10131304,20033114
10131566,10270957
10131566,10355280
10131566,10237193
10131566,10950569
10131566,10938097
10131599,10115822
10131599,10853704
10131599,10950481
10131599,10950569
10131599,10954306
10134751,10728538.0
10136044,10906172.0
10136895,11091727
10136895,20016044
10136895,10747826
10136895,10747828
10136895,10122105
10137017,10095252
10137017,10095301
10137017,10728306
10137017,10769359
10137017,10341188
10137411,10906146
10137411,10553429
10137411,10766743
10137411,10769355
10137411,10769362
10137425,10635807.0
10143121,10951947
10143121,11120560
10143121,10937514
10143121,10553070
10143121,10727930
10145622,10837543
10145622,10121261
10145622,11036818
10145622,10407830
10145622,10650759
10145886,11120560.0
10145886,10827147.0
10145966,10071825
10145966,20016044
10145966,10906146
10145966,10727931
10145966,10906145
10146012,10072327
10146012,10934517
10146012,11120620
10146012,10805476
10146012,10937514
10146040,10341188.0
10146040,10413394.0
10146040,10727930.0
10146040,10728031.0
10146176,11107489.0
10146769,11087571
10146769,10906172
10146769,10906139
10146769,10728306
10146769,10553070
10147331,10946264.0
10147331,11091174.0
10147331,10347396.0
10147332,11091174
10147332,10946264
10147332,10078225
10147332,10319793
10147332,10728306
10147340,10426338
10147340,10480197
10147340,10413394
10147340,10728306
10147340,10071830
10147542,10720724
10147542,10705613
10147542,11091174
10147542,10946264
10147542,20092989
10152437,10095258
10152437,10095301
10152437,11036648
10152437,10115822
10152437,10290513
10155336,10121261
10155336,10580842
10155336,11120620
10155336,10083522
10155336,10083401
10155902,10078511
10155902,10068038
10155902,10553429
10155902,10747826
10155902,10727931
10155995,11091290.0
10155995,10766745.0
10155995,10728306.0
10155995,10728322.0
10160043,10061675
10160043,10728306
10160043,10553431
10160043,10347845
10160043,11120560
10161190,10747826
10161190,10747828
10161190,11120560
10161190,11141168
10161190,11096322
10161826,11097302
10161826,10341188
10161826,10769359
10161826,10937514
10161826,10769395
10165625,11091630
10165625,11091628
10165625,11091629
10165625,10769401
10165625,10071824
10165767,11091629
10165767,11091630
10165767,11091628
10165767,10071824
10165767,10769362
10168114,20034092
10168114,10078454
10168114,10705613
10168114,10728306
10168114,10698217
10172750,10950227
10172750,11051802
10172750,11091848
10172750,10979227
10172750,10587390
10172787,11091290
10172787,10121261
10172787,11090973
10172787,10728601
10172787,10979227
10172790,10115822
10172790,10950227
10172790,10949168
10172790,10799770
10172790,11036818
10180707,11123778.0
10180707,10827295.0
10180707,11008086.0
10180707,10937512.0
10180734,10950596
10180734,10384855
10180734,10095252
10180734,10950227
10180734,10949168
10180737,11107489
10180737,10701964
10180737,10352874
10180737,10769359
10180737,10727931
10182373,10769252.0
10182373,11120620.0
10182373,10728306.0
10182986,10769395
10182986,11128965
10182986,10553432
10182986,10812611
10182986,10769401
10184989,11097301
10184989,10852018
10184989,10979227
10184989,10121227
10184989,10906146
10185756,10071824
10185756,10878740
10185756,10769395
10185756,10728034
10185756,20033114
10190720,10413394
10190720,10348093
10190720,10998527
10190720,10347407
10190720,10341188
10190912,10769362.0
10190912,10727931.0
10190912,10769226.0
10190912,10769219.0
10194127,10083522.0
10194127,10937512.0
10194127,10727931.0
10196834,11120560
10196834,10853704
10196834,10553070
10196834,10852018
10196834,10347407
10199666,10728034.0
10206445,10208894
10206445,10954306
10206445,10131566
10206445,10950577
10206445,10954262
10208267,10807250
10208267,10769395
10208267,10727930
10208267,11114531
10208267,10769391
10208894,10950467
10208894,10095252
10208894,10853704
10208894,10078133
10208894,10115822
10213139,10081801
10213139,10384855
10213139,10853704
10213139,10710868
10213139,10950687
10217910,10728422
10217910,11120620
10217910,10728538
10217910,10347396
10217910,10056561
10218980,20034092
10218980,10078454
10218980,10705613
10218980,10992032
10218980,10728306
10218987,20034092
10218987,10078454
10218987,10728306
10218987,10705613
10218987,10992032
10219186,20016044
10219186,10769362
10219186,11097301
10219186,10979227
10219186,10769401
10223941,10081801
10223941,10950569
10223941,10061675
10223941,10728306
10223941,10710868
10225908,10355280
10225908,11054681
10225908,10799770
10225908,10407830
10225908,10950481
10226814,20034092
10226814,10078454
10226814,10705613
10226814,10992032
10226814,10728306
10227321,10766745.0
10227321,20074447.0
10227321,11097301.0
10227321,10056561.0
10227902,10769253.0
10235632,10904660.0
10237193,10950582
10237193,10950596
10237193,10355280
10237193,10950540
10237193,10932839
10243019,10852681
10243019,10766737
10243019,10728034
10243019,10348093
10243019,10701159
10248951,10342875
10248951,10580842
10248951,10347806
10248951,10069548
10248951,10904666
10254161,10069016.0
10254161,10348093.0
10254161,10766745.0
10256368,10766745
10256368,10906145
10256368,10347806
10256368,10906142
10256368,10728031
10257575,10769355
10257575,10949168
10257575,10799770
10257575,10727930
10257575,10506509
10263887,10553431
10263887,11120560
10263887,10728306
10263887,20000319
10263887,10347412
10267870,10442036
10267870,10812600
10267870,10553429
10267870,10812606
10267870,10812611
10269660,10769362
10269660,10769359
10269660,10766745
10269660,10728538
10269660,10769355
10270957,10131566
10270957,10950685
10270957,10506509
10270957,10932839
10270957,10950736
10276747,10727941.0
10286596,10580842
10286596,10071824
10286596,10728601
10286596,10728683
10286596,10727941
10287642,10121261
10287642,10347391
10287642,11120620
10287642,10553429
10287642,10766745
10287792,20027812
10287792,10083522
10287792,10769355
10287792,10069016
10287792,10769222
10290513,10180734
10290513,10384855
10290513,10575482
10290513,10906166
10290513,10769252
10292632,10341188.0
10292862,10115822
10292862,10950687
10292862,10072327
10292862,10906139
10292862,11097301
10297641,10511626.0
10297779,10184989
10297779,11097301
10297779,10906146
10297779,10904660
10297779,10347726
10299876,10715051.0
10304707,10747826
10304707,10747828
10304707,11096322
10304707,10906194
10304707,10122093
10307707,10480197.0
10307707,10769395.0
10307707,10728306.0
10307707,10727931.0
10309521,10769359
10309521,10769362
10309521,10769355
10309521,10837556
10309521,10727931
10313097,10553429
10313097,10853704
10313097,10553070
10313097,10906145
10313097,10727930
10314387,10464214
10314387,10807250
10314387,10766752
10314387,10906146
10314387,10904666
10329042,20034092
10329042,10078454
10329042,10728306
10329042,10155902
10329042,10992032
10331664,10728033
10331664,10775537
10331664,10728029
10331664,10348094
10331664,10728306
10341188,11097301
10341188,10056561
10341188,10906146
10341188,10071824
10341188,10122105
10342875,20000319
10342875,10398694
10342875,10553431
10342875,11120560
10342875,10347412
10346910,10728635.0
10346910,11087570.0
10347391,10480197
10347391,10820911
10347391,10347738
10347391,10766745
10347391,10056561
10347396,10056561
10347396,10180734
10347396,10807250
10347396,10347806
10347396,10121227
10347407,10812510
10347407,10795655
10347407,10072327
10347407,10769362
10347407,10727941
10347408,10769355
10347408,10727931
10347408,10728601
10347408,11051802
10347408,10121261
10347412,11091629
10347412,11091630
10347412,11091628
10347412,10769362
10347412,10769405
10347709,10033257
10347709,10728635
10347709,10348093
10347709,11097301
10347709,20033114
10347726,10728683
10347726,11120560
10347726,10342875
10347726,10728306
10347726,10347845
10347738,10820911
10347738,10728601
10347738,10342875
10347738,10347391
10347738,10347412
10347806,10766745
10347806,10347396
10347806,10056561
10347806,10071824
10347806,10727941
10347845,10728306
10347845,10928555
10347845,10728029
10347845,10348094
10347845,10347726
10348090,10341188
10348090,10727931
10348090,10342875
10348090,10347391
10348090,10067455
10348091,10766745
10348091,10728306
10348091,10728538
10348091,10906146
10348091,10728033
10348093,10979227
10348093,10728322
10348093,10837543
10348093,10347412
10348093,10121261
10348094,10398694
10348094,10728306
10348094,10728029
10348094,10347845
10348094,10728601
10352874,10180737.0
10352874,10701964.0
10352874,10906146.0
10355280,10237193
10355280,10950596
10355280,10950582
10355280,10225908
10355280,10131566
10356159,10056561.0
10364378,10575482
10364378,11097301
10364378,10727930
10364378,10594855
10364378,10348093
10368886,10906146.0
10382454,10480197.0
10382454,10769395.0
10382454,10728306.0
10382454,10727931.0
10384132,11141168
10384132,11098491
10384132,10081801
10384132,20000319
10384132,11120560
10384855,10081801
10384855,10180734
10384855,10213139
10384855,10290513
10384855,10095301
10388144,10769220
10388144,10950481
10388144,10769222
10388144,11098491
10388144,10125858
10393639,20074447
10393639,10727931
10393639,11096219
10393639,10347845
10393639,10906139
10396064,10747826
10396064,10747828
10396064,11096322
10396064,10122093
10396064,10407830
10398694,10083401
10398694,10078144
10398694,10342875
10398694,10348094
10398694,10083522
10401471,10061675
10401471,10806776
10401471,10071824
10401471,10812462
10401471,10728538
10404214,10728034.0
10405236,20034092
10405236,10078454
10405236,10799770
10405236,10906146
10405236,10950227
10406053,10122093
10406053,10950596
10406053,10807250
10406053,10769395
10406053,10769355
10406716,10072327
10406716,10347407
10406716,10347726
10406716,10906139
10406716,10115822
10407830,10121261
10407830,10741613
10407830,10837543
10407830,11036818
10407830,10950569
10409548,10290513
10409548,20054355
10409548,10747826
10409548,10580842
10409548,10769252
10410209,10095834.0
10410209,10728306.0
10410209,10061675.0
10410209,10078511.0
10410414,10348094.0
10410414,10728306.0
10410414,10347845.0
10411561,10078454
10411561,20034092
10411561,10347806
10411561,10705613
10411561,10728306
10412058,10728033
10412058,10775537
10412058,10728306
10412058,10347726
10412058,10766745
10413394,10480197
10413394,10728683
10413394,10071824
10413394,10121261
10413394,11091727
10414782,11090973.0
10419648,10180737
10419648,10480197
10419648,10701964
10419648,10612736
10419648,10152437
10422218,20000319
10422218,10553070
10422218,10727930
10422218,10728306
10422218,10728027
10425025,10480197
10425025,10413394
10425025,10728601
10425025,10769252
10425025,20033114
10426338,10147340
10426338,11087571
10426338,10348093
10426338,10071830
10426338,20054357
10433331,11120560
10433331,10398694
10433331,10766752
10433331,10727931
10433331,10906146
10442036,10812600
10442036,10267870
10442036,10095834
10442036,11003387
10442036,10155336
10444672,11120560
10444672,10081801
10444672,10728322
10444672,10095258
10444672,10769224
10444719,10553070.0
10444719,10979227.0
10444719,10728538.0
10446521,10078511
10446521,10155902
10446521,10068038
10446521,10553429
10446521,10071825
10447361,11091290
10447361,11087571
10447361,10769359
10447361,20087304
10447361,10747826
10450149,20034092
10450149,10078454
10450149,10705613
10450149,10992032
10450149,10728306
10454104,10728683.0
10454104,10728048.0
10454104,10347396.0
10454106,10067401
10454106,11097301
10454106,10553070
10454106,10769405
10454106,20054280
10455373,10906166.0
10455373,10906139.0
10457294,10413394.0
10457294,10480197.0
10457294,10342875.0
10459447,11120560
10459447,10727931
10459447,11087570
10459447,11090973
10459447,10769391
10461257,10347738
10461257,10398694
10461257,10728322
10461257,10728031
10461257,10553070
10464183,11039474.0
10464183,10727931.0
10464183,11120560.0
10464214,10553429
10464214,10503958
10464214,20000319
10464214,10799770
10464214,10480197
10467161,10553070
10467161,10727930
10467161,11120560
10467161,10807250
10467161,20000319
10472296,10580842.0
10472695,11091092.0
10472695,10553432.0
10472695,10728031.0
10474083,10398694.0
10474083,10728031.0
10478459,20016044
10478459,10728306
10478459,11003387
10478459,10934517
10478459,10727931
10480197,10413394
10480197,10347391
10480197,10342875
10480197,10464214
10480197,11091727
10480560,11120620
10480560,10398694
10480560,10083401
10480560,10078144
10480560,10348091
10481046,10081801
10481046,10213139
10481046,11120560
10481046,20000319
10481046,10553431
10483640,10078511
10483640,10155902
10483640,10068038
10483640,10553429
10483640,10769362
10484135,10552999
10484135,10728322
10484135,10105655
10484135,10544767
10484135,10069547
10487758,10513624
10487758,10487760
10487758,10728306
10487758,10727930
10487758,10352874
10487760,10513624
10487760,10078144
10487760,10906182
10487760,10553070
10487760,10728635
10489052,10398694
10489052,11109179
10489052,10083522
10489052,10906146
10489052,10934558
10494598,10728683.0
10494598,10728601.0
10495384,20000319
10495384,11120560
10495384,10061675
10495384,11141168
10495384,11098491
10499639,11116111
10499639,11102330
10499639,10728306
10499639,10594855
10499639,10499677
10499652,11116111
10499652,10896202
10499652,10499677
10499652,10499639
10499652,10728601
10499657,10487760.0
10499657,10728306.0
10499657,10884333.0
10499657,10727930.0
10499665,10811380.0
10499665,10702110.0
10499665,10499639.0
10499677,11116111
10499677,10499639
10499677,10801495
10499677,10521878
10499677,10594855
10500709,10728683
10500709,10728048
10500709,10727931
10500709,11091691
10500709,10769395
10501649,20016044.0
10501649,20013002.0
10501649,10852018.0
10501649,10728322.0
10501805,10906146
10501805,11054681
10501805,10347391
10501805,11012548
10501805,10728034
10503958,10095252
10503958,10799770
10503958,10122093
10503958,10081801
10503958,11079951
10506457,11110259
10506457,11120560
10506457,10728322
10506457,11120620
10506457,10122105
10506509,10949168
10506509,10950227
10506509,10180734
10506509,10799770
10506509,10270957
10508043,10805476
10508043,11110259
10508043,10710868
10508043,10095260
10508043,10426338
10508687,10081801.0
10509922,10078511
10509922,10155902
10509922,10068038
10509922,10553429
10509922,10904663
10510897,11091174
10510897,11091290
10510897,10946264
10510897,10972217
10510897,11092818
10511379,10746874.0
10512217,20000319
10512217,10728027
10512217,10727931
10512217,11097301
10512217,10769252
10513624,10487760
10513624,10728306
10513624,10553432
10513624,11128965
10513624,11128968
10514097,11120620.0
10515449,11091092
10515449,10553070
10515449,10728322
10515449,10769391
10515449,10904663
10515463,10728048.0
10516567,10120400.0
10517627,11091629
10517627,11091628
10517627,10769362
10517627,11091630
10517627,10769405
10521878,11116111.0
10521878,10499677.0
10524468,10906145.0
10524468,10347412.0
10525349,11097301.0
10526292,11123778
10526292,10769359
10526292,20034092
10526292,11087571
10526292,10769395
10526502,10766743
10526502,10906182
10526502,10728538
10526502,10884333
10526502,10906145
10527191,10553070
10527191,10342875
10527191,10347412
10527191,10347738
10527191,10904666
10528244,20074447
10528244,10393639
10528244,10769359
10528244,10270957
10528244,10071824
10530092,10766743
10530092,10769359
10530092,10769355
10530092,10553070
10530092,10503958
10530785,11091875
10530785,10553431
10530785,10342875
10530785,10769391
10530785,11097302
10530961,10413394.0
10533456,10769359
10533456,10553070
10533456,10083522
10533456,10401471
10533456,10728538
10535237,10728683
10535237,10426338
10535237,10728029
10535237,10728048
10535237,10728635
10536819,10906146.0
10538871,10812510
10538871,11120560
10538871,10727930
10538871,10769395
10538871,10769401
10544767,10115822
10544767,10950687
10544767,10105655
10544767,10342875
10544767,20074447
10546063,10078133
10546063,10155336
10546063,10728029
10546063,11003387
10546063,10083522
10546402,10078144
10546402,11090732
10546402,10056561
10546402,10946264
10546402,10799770
10547863,11097302.0
10548527,10121261
10548527,10480197
10548527,10413394
10548527,10728306
10548527,10553429
10549549,11091630
10549549,11091629
10549549,11091628
10549549,10769405
10549549,10769362
10552999,10812510
10552999,10071824
10552999,10484135
10552999,10812535
10552999,10728322
10553070,10769359
10553070,10769391
10553070,10741613
10553070,10769405
10553070,10081801
10553429,10078511
10553429,10155902
10553429,10068038
10553429,10464214
10553429,10553070
10553431,11120560
10553431,10769359
10553431,10766745
10553431,10950540
10553431,10237193
10553432,10769395
10553432,10906146
10553432,10513624
10553432,10067401
10553432,10553070
10553625,10071825.0
10562872,10806712.0
10562872,10979227.0
10564473,10125858
10564473,20016044
10564473,10342875
10564473,10878740
10564473,10413394
10569016,10553431.0
10569016,20000319.0
10569016,10728027.0
10569016,10906146.0
10572484,10147340.0
10572484,10906145.0
10574527,10398694.0
10574527,10728024.0
10574527,10766737.0
10574527,10347726.0
10574994,10071824
10574994,10824196
10574994,10769355
10574994,10934517
10574994,10904666
10575482,10934594
10575482,10727931
10575482,10769359
10575482,10852018
10575482,10290513
10575986,10364378
10575986,10398694
10575986,10056561
10575986,10728683
10575986,10068525
10576621,10950467
10576621,10728306
10576621,10904658
10576621,10407830
10576621,10727931
10577120,10069548.0
10580842,10121261
10580842,10071824
10580842,11091092
10580842,10588436
10580842,10728683
10580855,10155902
10580855,10728306
10580855,10766743
10580855,10905942
10580855,10766745
10584208,10746874.0
10584208,10727931.0
10585204,10747826
10585204,10747828
10585204,10812535
10585204,10769362
10585204,10155902
10587390,11091848
10587390,10799770
10587390,11051802
10587390,10237193
10587390,10769226
