,Primary Item Number,Related Item Number
149,10031381,10082154.0
150,10031381,10082156.0
151,10031381,10082155.0
152,10031381,10049653.0
153,10031381,10598703.0
154,10031381,10598675.0
155,10031381,10488990.0
156,10031381,10423749.0
157,10031381,10256197.0
158,10031381,10042795.0
159,10032870,10631239.0
160,10032870,10093052.0
161,10032870,10504047.0
162,10032870,20002264.0
163,10032870,10267502.0
164,10032870,10049675.0
165,10032870,10445161.0
166,10032870,11136701.0
167,10032870,10099538.0
168,10032870,10943393.0
169,10032876,20037330.0
170,10032876,10631239.0
171,10032876,10267502.0
172,10032876,10445161.0
173,10032876,10277232.0
174,10032876,10280339.0
175,10032876,10093052.0
176,10032876,10383421.0
177,10032876,10344833.0
178,10032876,10389081.0
179,10032881,20037330.0
180,10032881,10445161.0
181,10032881,10277232.0
182,10032881,11157483.0
183,10032881,10267502.0
184,10032881,10383421.0
185,10032881,10631239.0
186,10032881,10451591.0
187,10032881,10093052.0
188,10032881,11108424.0
189,10032974,10959468.0
190,10032974,10277232.0
191,10032974,10911302.0
192,10032974,10358724.0
193,10032974,10620638.0
194,10032974,10355009.0
195,10032974,10032876.0
196,10032974,10860670.0
197,10032974,10860664.0
198,10032974,11056876.0
199,10041829,10050907.0
200,10041829,10219365.0
201,10041829,10049812.0
202,10041829,10366590.0
203,10041829,20078837.0
204,10041829,20080888.0
205,10041829,10778416.0
206,10041829,10042857.0
207,10041829,10645992.0
208,10041829,10847307.0
209,10041874,11052542.0
210,10041874,10042795.0
211,10041874,10574148.0
212,10041874,10340629.0
213,10041874,10943261.0
214,10041874,10530357.0
215,10041874,10447705.0
216,10041874,10326941.0
217,10041874,11141927.0
218,10041874,10825035.0
219,10041936,10049812.0
220,10041936,10042223.0
221,10041936,10098323.0
222,10041936,10043489.0
223,10041936,10546160.0
224,10041936,10574148.0
225,10041936,10677357.0
226,10041936,10818077.0
227,10041936,10941576.0
228,10041936,10737815.0
229,10041937,11052530.0
230,10041937,11052562.0
231,10041937,10528401.0
232,10041937,10082154.0
233,10041937,10049812.0
234,10041937,11111560.0
235,10041937,10030346.0
236,10041937,10042223.0
237,10041937,10050919.0
238,10041937,10817243.0
239,10042222,10959483.0
240,10042222,10050919.0
241,10042222,10546164.0
242,10042222,10283287.0
243,10042222,10546160.0
244,10042222,10298224.0
245,10042222,10396065.0
246,10042222,10082155.0
247,10042222,10042792.0
248,10042222,10941576.0
249,10042223,11052555.0
250,10042223,10050919.0
251,10042223,10049812.0
252,10042223,10396065.0
253,10042223,11157487.0
254,10042223,10574148.0
255,10042223,10572500.0
256,10042223,10093052.0
257,10042223,10366590.0
258,10042223,10554403.0
259,10042505,10049812.0
260,10042505,10098323.0
261,10042505,10546160.0
262,10042505,10042733.0
263,10042505,10082154.0
264,10042505,10396065.0
265,10042505,10093052.0
266,10042505,10941576.0
267,10042505,10447705.0
268,10042505,10473204.0
269,10042582,20068722.0
270,10042582,20062456.0
271,10042582,10805418.0
272,10042582,20037330.0
273,10042582,10815546.0
274,10042582,10277232.0
275,10042582,10395151.0
276,10042582,11052569.0
277,10042582,10941576.0
278,10042582,10459430.0
279,10042666,20037330.0
280,10042666,20037334.0
281,10042666,20062456.0
282,10042666,20037325.0
283,10042666,20068722.0
284,10042666,10499244.0
285,10042666,10445161.0
286,10042666,10093052.0
287,10042666,10941576.0
288,10042666,10817868.0
289,10042733,10098323.0
290,10042733,10546160.0
291,10042733,10396065.0
292,10042733,10049812.0
293,10042733,10943252.0
294,10042733,10097190.0
295,10042733,10942870.0
296,10042733,10050919.0
297,10042733,10561422.0
298,10042733,10941576.0
299,10042792,10959483.0
300,10042792,10050919.0
301,10042792,10546160.0
302,10042792,10298224.0
303,10042792,10042222.0
304,10042792,10546164.0
305,10042792,10283287.0
306,10042792,10396065.0
307,10042792,10082155.0
308,10042792,20103405.0
309,10042795,10050919.0
310,10042795,10082154.0
311,10042795,10546160.0
312,10042795,10042792.0
313,10042795,10574148.0
314,10042795,10538031.0
315,10042795,10942645.0
316,10042795,20002264.0
317,10042795,10396076.0
318,10042795,10941576.0
319,10042826,20037330.0
320,10042826,10805851.0
321,10042826,11010266.0
322,10042826,10098323.0
323,10042826,10366590.0
324,10042826,10049812.0
325,10042826,10396065.0
326,10042826,10574148.0
327,10042826,10530193.0
328,10042826,10082155.0
329,10042855,11052530.0
330,10042855,10574148.0
331,10042855,10049812.0
332,10042855,10098323.0
333,10042855,10751811.0
334,10042855,10042826.0
335,10042855,10398116.0
336,10042855,10818100.0
337,10042855,10507482.0
338,10042855,10082270.0
339,10042856,10805431.0
340,10042856,10957713.0
341,10042856,10396065.0
342,10042856,10049812.0
343,10042856,10062551.0
344,10042856,10340629.0
345,10042856,10574148.0
346,10042856,10042733.0
347,10042856,10098323.0
348,10042856,20077538.0
349,10042857,10959480.0
350,10042857,11052562.0
351,10042857,10805481.0
352,10042857,10957769.0
353,10042857,10805458.0
354,10042857,10049812.0
355,10042857,10366590.0
356,10042857,10050677.0
357,10042857,10041829.0
358,10042857,10306067.0
359,10042907,20037330.0
360,10042907,11052559.0
361,10042907,10631239.0
362,10042907,10098323.0
363,10042907,10546160.0
364,10042907,10396065.0
365,10042907,10474720.0
366,10042907,10093052.0
367,10042907,10941576.0
368,10042907,10943393.0
369,10043018,20068722.0
370,10043018,10741667.0
371,10043018,20068679.0
372,10043018,11083647.0
373,10043018,10957196.0
374,10043018,20068718.0
375,10043018,10098323.0
376,10043018,10860703.0
377,10043018,10805191.0
378,10043018,10561454.0
379,10043023,20037330.0
380,10043023,10941576.0
381,10043023,10771735.0
382,10043023,10943393.0
383,10043023,10659222.0
384,10043023,10357365.0
385,10043023,10659224.0
386,10043023,10050648.0
387,10043023,10058085.0
388,10043023,10084953.0
389,10043023,10395151.0
390,10043023,20077538.0
391,10043023,20062456.0
392,10043023,10474720.0
393,10043046,20068722.0
394,10043046,20068679.0
395,10043046,20037330.0
396,10043046,10741667.0
397,10043046,10574148.0
398,10043046,10098323.0
399,10043046,10815546.0
400,10043046,10941576.0
401,10043046,10860682.0
402,10043046,10805280.0
403,10043110,20062456.0
404,10043110,20037330.0
405,10043110,10741667.0
406,10043110,10815546.0
407,10043110,10098323.0
408,10043110,10063275.0
409,10043110,10396076.0
410,10043110,10546160.0
411,10043110,10366590.0
412,10043110,10445161.0
413,10043111,20037330.0
414,10043111,10741667.0
415,10043111,20062456.0
416,10043111,10267502.0
417,10043111,10445161.0
418,10043111,10059494.0
419,10043111,10098323.0
420,10043111,10058605.0
421,10043111,10063275.0
422,10043111,11056860.0
423,10043114,20037330.0
424,10043114,10741667.0
425,10043114,10049675.0
426,10043114,10098323.0
427,10043114,10574148.0
428,10043114,10043111.0
429,10043114,10093052.0
430,10043114,10059494.0
431,10043114,10530193.0
432,10043114,10267502.0
433,10043208,20037330.0
434,10043208,10805836.0
435,10043208,10474720.0
436,10043208,10093052.0
437,10043208,10312246.0
438,10043208,10049674.0
439,10043208,10942870.0
440,10043208,10031381.0
441,10043208,10049675.0
442,10043208,10049683.0
443,10043210,20068722.0
444,10043210,20068685.0
445,10043210,20068682.0
446,10043210,10741667.0
447,10043210,10499244.0
448,10043210,10546164.0
449,10043210,10817262.0
450,10043210,10941576.0
451,10043210,10817868.0
452,10043210,10843336.0
453,10043214,10049812.0
454,10043214,10574148.0
455,10043214,10366590.0
456,10043214,10098323.0
457,10043214,10815546.0
458,10043214,10546160.0
459,10043214,10598675.0
460,10043214,10677357.0
461,10043214,10063275.0
462,10043214,10667734.0
463,10043271,10050919.0
464,10043271,20002264.0
465,10043271,10942645.0
466,10043271,10396076.0
467,10043271,10042792.0
468,10043271,10844710.0
469,10043271,10538031.0
470,10043271,10574148.0
471,10043271,10943189.0
472,10043271,10941576.0
473,10043489,10741559.0
474,10043489,20037330.0
475,10043489,10741667.0
476,10043489,20062456.0
477,10043489,20037325.0
478,10043489,10042223.0
479,10043489,10050919.0
480,10043489,10098323.0
481,10043489,10366590.0
482,10043489,10093052.0
483,10047925,20068722.0
484,10047925,10805262.0
485,10047925,10504047.0
486,10047925,11108998.0
487,10047925,10731351.0
488,10047925,10941576.0
489,10047925,10860682.0
490,10047925,11056861.0
491,10047925,10805241.0
492,10047925,20064065.0
493,10048312,10050919.0
494,10048312,10042792.0
495,10048312,10396076.0
496,10048312,20103405.0
497,10048312,10546160.0
498,10048312,10298224.0
499,10048312,10423749.0
500,10048312,10396065.0
501,10048312,10546164.0
502,10048312,10941576.0
503,10049455,20037334.0
504,10049455,10049694.0
505,10049455,20077538.0
506,10049455,10995989.0
507,10049455,10420857.0
508,10049455,10298224.0
509,10049455,20023040.0
510,10049455,10169745.0
511,10049547,20037330.0
512,10049547,10741667.0
513,10049547,10741665.0
514,10049547,11052568.0
515,10049547,10474720.0
516,10049547,10063260.0
517,10049547,10058605.0
518,10049547,10049674.0
519,10049547,10227691.0
520,10049547,11155231.0
521,10049548,10741559.0
522,10049548,20037330.0
523,10049548,10741665.0
524,10049548,10058605.0
525,10049548,10043114.0
526,10049548,10574148.0
527,10049548,10063274.0
528,10049548,10815546.0
529,10049548,10098323.0
530,10049548,10059494.0
531,10049556,10741559.0
532,10049556,20037330.0
533,10049556,10049812.0
534,10049556,10063276.0
535,10049556,10098323.0
536,10049556,10152191.0
537,10049556,11157483.0
538,10049556,10805205.0
539,10049556,10059455.0
540,10049556,10447705.0
541,10049564,20037330.0
542,10049564,11052568.0
543,10049564,10741667.0
544,10049564,10760067.0
545,10049564,10058605.0
546,10049564,10043111.0
547,10049564,10049547.0
548,10049564,10445161.0
549,10049564,10396076.0
550,10049564,11056860.0
551,10049575,11083647.0
552,10049575,20068728.0
553,10049575,10093052.0
554,10049575,10227691.0
555,10049575,10067977.0
556,10049575,10559422.0
557,10049575,10064054.0
558,10049575,10063993.0
559,10049575,10064120.0
560,10049575,20069896.0
561,10049575,10082155.0
562,10049648,10049675.0
563,10049648,10093052.0
564,10049648,10631239.0
565,10049648,10267502.0
566,10049648,10504047.0
567,10049648,10474720.0
568,10049648,11143801.0
569,10049648,11136701.0
570,10049648,10099538.0
571,10049648,11079423.0
572,10049653,10082154.0
573,10049653,10042795.0
574,10049653,10574148.0
575,10049653,20002264.0
576,10049653,10942645.0
577,10049653,10050919.0
578,10049653,10844710.0
579,10049653,10042792.0
580,10049653,10943189.0
581,10049653,10082156.0
582,10049674,10741667.0
583,10049674,10474720.0
584,10049674,10093052.0
585,10049674,10049675.0
586,10049674,10049681.0
587,10049674,10574148.0
588,10049674,10943261.0
589,10049674,10297281.0
590,10049674,10098323.0
591,10049674,10063260.0
592,10049675,10093052.0
593,10049675,10474720.0
594,10049675,10504047.0
595,10049675,11155231.0
596,10049675,10297281.0
597,10049675,10358724.0
598,10049675,11143801.0
599,10049675,10099538.0
600,10049675,10099482.0
601,10049675,10099522.0
602,10049681,20037330.0
603,10049681,10474720.0
604,10049681,10049674.0
605,10049681,10943261.0
606,10049681,10049675.0
607,10049681,10943252.0
608,10049681,10093052.0
609,10049681,10477565.0
610,10049681,10677357.0
611,10049681,11155231.0
612,10049683,20037330.0
613,10049683,10049675.0
614,10049683,10297281.0
615,10049683,10474720.0
616,10049683,10049674.0
617,10049683,10227691.0
618,10049683,10312246.0
619,10049683,10063260.0
620,10049683,10049547.0
621,10049683,10093052.0
622,10049683,10477991.0
623,10049693,20037330.0
624,10049693,10911305.0
625,10049693,11157483.0
626,10049693,10911302.0
627,10049693,10050677.0
628,10049693,10943261.0
629,10049693,10093052.0
630,10049693,10474720.0
631,10049693,10059531.0
632,10049693,10748805.0
633,10049694,20037330.0
634,10049694,10741665.0
635,10049694,10741667.0
636,10049694,10741559.0
637,10049694,10242943.0
638,10049694,10049675.0
639,10049694,10504047.0
640,10049694,10031312.0
641,10049694,10474720.0
642,10049694,10227691.0
643,10049812,10396065.0
644,10049812,10710453.0
645,10049812,20103405.0
646,10049812,10098323.0
647,10049812,10366590.0
648,10049812,10398116.0
649,10049812,10546160.0
650,10049812,11071078.0
651,10049812,10853740.0
652,10049812,11134271.0
653,10050648,20037330.0
654,10050648,20062456.0
655,10050648,10395151.0
656,10050648,20077538.0
657,10050648,10941576.0
658,10050648,10771735.0
659,10050648,10943393.0
660,10050648,10282034.0
661,10050648,10058085.0
662,10050648,10801628.0
663,10050648,10093052.0
664,10050677,20037325.0
665,10050677,10805481.0
666,10050677,10050919.0
667,10050677,10340629.0
668,10050677,10574148.0
669,10050677,10049812.0
670,10050677,10366590.0
671,10050677,10943261.0
672,10050677,10093052.0
673,10050677,10082155.0
674,10050907,10219365.0
675,10050907,20078837.0
676,10050907,20080888.0
677,10050907,10041829.0
678,10050907,10778416.0
679,10050907,10645992.0
680,10050907,10847307.0
681,10050907,10504765.0
682,10050907,10012415.0
683,10050907,10155271.0
684,10050907,10574148.0
685,10050907,11010266.0
686,10050908,11052583.0
687,10050908,11083647.0
688,10050908,10530285.0
689,10050908,10396076.0
690,10050908,10546160.0
691,10050908,10030346.0
692,10050908,10340629.0
693,10050908,10754663.0
694,10050908,10530352.0
695,10050908,10530357.0
696,10050912,10082155.0
697,10050912,10082154.0
698,10050912,10082156.0
699,10050912,10366590.0
700,10050912,10423749.0
701,10050912,10574148.0
702,10050912,10530903.0
703,10050912,10093052.0
704,10050912,10546160.0
705,10050912,10098323.0
706,10050919,10959483.0
707,10050919,10546164.0
708,10050919,10283287.0
709,10050919,10546160.0
710,10050919,10042222.0
711,10050919,10396065.0
712,10050919,10298224.0
713,10050919,10082154.0
714,10050919,10042792.0
715,10050919,10941576.0
716,10051215,10754665.0
717,10051215,10396065.0
718,10051215,10050919.0
719,10051215,10050677.0
720,10051215,10820265.0
721,10051215,10805258.0
722,10051215,10817282.0
723,10051215,10805205.0
724,10051215,10042857.0
725,10051215,10729064.0
726,10051215,10741667.0
727,10051889,20037330.0
728,10051889,10741559.0
729,10051889,10760067.0
730,10051889,11052562.0
731,10051889,11052565.0
732,10051889,10049556.0
733,10051889,11157483.0
734,10051889,11056861.0
735,10051889,11056864.0
736,10051889,11056867.0
737,10058085,20037330.0
738,10058085,20062456.0
739,10058085,10395151.0
740,10058085,20077538.0
741,10058085,10941576.0
742,10058085,10771735.0
743,10058085,10943393.0
744,10058085,10282034.0
745,10058085,10050648.0
746,10058085,10801628.0
747,10058085,20037334.0
748,10058605,11052568.0
749,10058605,20037330.0
750,10058605,10741667.0
751,10058605,10049547.0
752,10058605,10474720.0
753,10058605,10815546.0
754,10058605,10574148.0
755,10058605,10445161.0
756,10058605,10098323.0
757,10058605,10546160.0
758,10059411,20068679.0
759,10059411,20068722.0
760,10059411,20037330.0
761,10059411,10267502.0
762,10059411,10043111.0
763,10059411,10059494.0
764,10059411,10082156.0
765,10059411,10451591.0
766,10059411,10941576.0
767,10059411,10805280.0
768,10059455,10049812.0
769,10059455,10098323.0
770,10059455,10063276.0
771,10059455,10049556.0
772,10059455,10152191.0
773,10059455,10340629.0
774,10059455,10805205.0
775,10059455,10759810.0
776,10059455,20062162.0
777,10059455,20062161.0
778,10059494,20037330.0
779,10059494,20062456.0
780,10059494,10741667.0
781,10059494,10741665.0
782,10059494,11052578.0
783,10059494,11052559.0
784,10059494,10741559.0
785,10059494,10267502.0
786,10059494,10043111.0
787,10059494,10451591.0
788,10059527,10049675.0
789,10059527,11143801.0
790,10059527,10734843.0
791,10059527,10542533.0
792,10059527,10731351.0
793,10059527,10477982.0
794,10059527,10946976.0
795,10059527,10860682.0
796,10059527,10941576.0
797,10059527,10728849.0
798,10059531,10049812.0
799,10059531,10098323.0
800,10059531,10546160.0
801,10059531,10943261.0
802,10059531,10943252.0
803,10059531,10049675.0
804,10059531,10477982.0
805,10059531,10059527.0
806,10059531,10941576.0
807,10059531,10818077.0
808,10062528,11052583.0
809,10062528,11083647.0
810,10062528,10530285.0
811,10062528,10546160.0
812,10062528,10396076.0
813,10062528,10030346.0
814,10062528,10340629.0
815,10062528,10546164.0
816,10062528,10050908.0
817,10062528,10530352.0
818,10062551,10219365.0
819,10062551,11143801.0
820,10062551,10942965.0
821,10062551,10946976.0
822,10062551,11056861.0
823,10062551,10961235.0
824,10062551,10860682.0
825,10062551,10941576.0
826,10062551,11056877.0
827,10062551,10995989.0
828,10062551,10366590.0
829,10063090,10805844.0
830,10063090,20037325.0
831,10063090,10805262.0
832,10063090,10396065.0
833,10063090,10297281.0
834,10063090,10574148.0
835,10063090,10093052.0
836,10063090,10042826.0
837,10063090,10805283.0
838,10063090,10805205.0
839,10063260,20037330.0
840,10063260,10741667.0
841,10063260,20062456.0
842,10063260,10741559.0
843,10063260,10474720.0
844,10063260,10049547.0
845,10063260,10049674.0
846,10063260,11155231.0
847,10063260,10227691.0
848,10063260,10058605.0
849,10063274,20037330.0
850,10063274,10741667.0
851,10063274,10741559.0
852,10063274,10741665.0
853,10063274,10098323.0
854,10063274,10042222.0
855,10063274,10030346.0
856,10063274,10574148.0
857,10063274,11155229.0
858,10063274,10043114.0
859,10063274,20077538.0
860,10063275,20037330.0
861,10063275,10598675.0
862,10063275,10366590.0
863,10063275,10677357.0
864,10063275,10815546.0
865,10063275,10574148.0
866,10063275,10667734.0
867,10063275,10049812.0
868,10063275,20003476.0
869,10063275,10447705.0
870,10063276,10049812.0
871,10063276,10098323.0
872,10063276,10049556.0
873,10063276,10152191.0
874,10063276,10340629.0
875,10063276,10805205.0
876,10063276,10059455.0
877,10063276,20062162.0
878,10063276,10759810.0
879,10063276,20062161.0
880,10063993,11083647.0
881,10063993,10093052.0
882,10063993,10227691.0
883,10063993,10805241.0
884,10063993,10067977.0
885,10063993,10559422.0
886,10063993,10064055.0
887,10063993,10064054.0
888,10063993,10049575.0
889,10063993,20064080.0
890,10063993,10781409.0
891,10063993,11010275.0
892,10064054,11083647.0
893,10064054,20068728.0
894,10064054,20068718.0
895,10064054,10093052.0
896,10064054,10227691.0
897,10064054,10067977.0
898,10064054,10559422.0
899,10064054,10049575.0
900,10064054,10063993.0
901,10064054,20069896.0
902,10064055,20068728.0
903,10064055,20068719.0
904,10064055,10741667.0
905,10064055,10093052.0
906,10064055,20031708.0
907,10064055,10474720.0
908,10064055,10502963.0
909,10064055,10063993.0
910,10064055,10176974.0
911,10064055,10049575.0
912,10064120,20068728.0
913,10064120,20068718.0
914,10064120,20068719.0
915,10064120,10741667.0
916,10064120,10474720.0
917,10064120,10093052.0
918,10064120,10082155.0
919,10064120,10805241.0
920,10064120,10049575.0
921,10064120,10064054.0
922,10064133,11010266.0
923,10064133,10049674.0
924,10064133,10413694.0
925,10064133,10312246.0
926,10064133,10093052.0
927,10064133,10530193.0
928,10064133,10677357.0
929,10064133,10574148.0
930,10064133,10474720.0
931,10064133,10598675.0
932,10064361,10049675.0
933,10064361,10504047.0
934,10064361,10474720.0
935,10064361,11155231.0
936,10064361,10093052.0
937,10064361,10358724.0
938,10064361,11143801.0
939,10064361,10099482.0
940,10064361,10099522.0
941,10064361,10099567.0
942,10067977,10961182.0
943,10067977,11052542.0
944,10067977,10277232.0
945,10067977,10383421.0
946,10067977,10078573.0
947,10067977,20064079.0
948,10067977,20064080.0
949,10067977,20064078.0
950,10067977,20061921.0
951,10067977,20061893.0
952,10067977,20068718.0
953,10069421,20037330.0
954,10069421,10805836.0
955,10069421,10805475.0
956,10069421,10340629.0
957,10069421,10093052.0
958,10069421,10366590.0
959,10069421,10560098.0
960,10069421,11138020.0
961,10069421,10447705.0
962,10069421,10995989.0
963,10069614,11052530.0
964,10069614,11052555.0
965,10069614,10528401.0
966,10069614,10082154.0
967,10069614,10042223.0
968,10069614,10050919.0
969,10069614,11111560.0
970,10069614,10030346.0
971,10069614,10574148.0
972,10069614,10754651.0
973,10076998,10169745.0
974,10076998,10421097.0
975,10076998,10572500.0
976,10076998,10420857.0
977,10076998,10267502.0
978,10076998,10580144.0
979,10076998,11133627.0
980,10076998,20002264.0
981,10076998,11143801.0
982,10076998,10826511.0
983,10077096,10741665.0
984,10077096,11010266.0
985,10077096,20062456.0
986,10077096,10559422.0
987,10077096,20090387.0
988,10077096,10473204.0
989,10077096,10528401.0
990,10077096,10751809.0
991,10077927,20037334.0
992,10077927,10805836.0
993,10077927,10959461.0
994,10077927,10860682.0
995,10077927,10173573.0
996,10077927,10504765.0
997,10077927,20064064.0
998,10077927,20064065.0
999,10077927,10491203.0
1000,10077927,20064066.0
1001,10077927,10805846.0
1002,10077927,10238040.0
1003,10077939,20037330.0
1004,10077939,10169745.0
1005,10077939,10049812.0
1006,10077939,10574148.0
1007,10077939,10098323.0
1008,10077939,10396065.0
1009,10077939,11071078.0
1010,10077939,10853740.0
1011,10077939,11108727.0
1012,10077939,20021543.0
1013,10077939,10784609.0
1014,10077939,11145381.0
1015,10078573,10741667.0
1016,10078573,10049674.0
1017,10078573,10474720.0
1018,10078573,11155222.0
1019,10078573,10169745.0
1020,10078573,10421097.0
1021,10078573,10267502.0
1022,10078573,10504047.0
1023,10078573,10572500.0
1024,10078573,10099482.0
1025,10079130,10805851.0
1026,10079130,11119005.0
1027,10079130,10421097.0
1028,10079130,10049675.0
1029,10079130,10546160.0
1030,10079130,10568358.0
1031,10079130,10943261.0
1032,10079130,10283287.0
1033,10079130,10042792.0
1034,10079130,10042795.0
1035,10079130,10169745.0
1036,10080880,10961191.0
1037,10080880,10961182.0
1038,10080880,20068722.0
1039,10080880,11052542.0
1040,10080880,10957701.0
1041,10080880,10277232.0
1042,10080880,10815546.0
1043,10080880,10383421.0
1044,10080880,10067977.0
1045,10080880,20064079.0
1046,10082154,10050919.0
1047,10082154,10546160.0
1048,10082154,10042795.0
1049,10082154,10082155.0
1050,10082154,10042792.0
1051,10082154,10298224.0
1052,10082154,10423749.0
1053,10082154,10396065.0
1054,10082154,10042222.0
1055,10082154,10546164.0
1056,10082155,10959483.0
1057,10082155,10546160.0
1058,10082155,10546164.0
1059,10082155,10298224.0
1060,10082155,10050919.0
1061,10082155,10042222.0
1062,10082155,10396065.0
1063,10082155,10283287.0
1064,10082155,10042792.0
1065,10082155,20103405.0
1066,10082156,20037330.0
1067,10082156,10760067.0
1068,10082156,10741667.0
1069,10082156,10082154.0
1070,10082156,10031381.0
1071,10082156,10267502.0
1072,10082156,10082155.0
1073,10082156,10049653.0
1074,10082156,10043111.0
1075,10082156,10059494.0
1076,10082270,11052559.0
1077,10082270,20037330.0
1078,10082270,10445161.0
1079,10082270,11056864.0
1080,10082270,11056867.0
1081,10082270,11056861.0
1082,10082270,11056876.0
1083,10082270,11056863.0
1084,10082270,11056860.0
1085,10082270,10774631.0
1086,10082270,10540759.0
1087,10082270,10815546.0
1088,10084953,20037330.0
1089,10084953,20062456.0
1090,10084953,10395151.0
1091,10084953,20077538.0
1092,10084953,10941576.0
1093,10084953,10771735.0
1094,10084953,10943393.0
1095,10084953,10050648.0
1096,10084953,10058085.0
1097,10084953,10282034.0
1098,10084953,20037334.0
1099,10087263,10093052.0
1100,10087263,10312246.0
1101,10087263,10805241.0
1102,10087263,10995989.0
1103,10087263,10709663.0
1104,10087263,10769875.0
1105,10087263,10646860.0
1106,10087263,11092572.0
1107,10088671,11083647.0
1108,10088671,10538031.0
1109,10088671,10815546.0
1110,10088671,10504047.0
1111,10088671,10043046.0
1112,10088671,10941576.0
1113,10088671,10860682.0
1114,10088671,10805241.0
1115,10088671,10816670.0
1116,10088671,11056878.0
1117,10088671,11152963.0
1118,10089753,11052559.0
1119,10089753,10058605.0
1120,10089753,11056871.0
1121,10089753,11056867.0
1122,10089753,10860704.0
1123,10089753,11056872.0
1124,10089753,10048312.0
1125,10089753,11023420.0
1126,10089883,11052568.0
1127,10089883,20037330.0
1128,10089883,10741667.0
1129,10089883,10760067.0
1130,10089883,10058605.0
1131,10089883,10049547.0
1132,10089883,10445161.0
1133,10089883,10474720.0
1134,10089883,11052569.0
1135,10089883,11056860.0
1136,10090520,10805851.0
1137,10090520,11119005.0
1138,10090520,10421097.0
1139,10090520,10049675.0
1140,10090520,10546160.0
1141,10090520,10568358.0
1142,10090520,10943261.0
1143,10090520,10283287.0
1144,10090520,10042792.0
1145,10090520,10042795.0
1146,10090520,10169745.0
1147,10090594,10805844.0
1148,10090594,10815546.0
1149,10090594,10098323.0
1150,10090594,10574148.0
